SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
CARBORUNIV,EQ,185.9,187,185,185,185,185,45755,8471299.85,28-FEB-2015,443,INE120A01034,
CAREERP,EQ,166.9,174,161.25,168.95,168,164.55,170472,28881367.2,28-FEB-2015,3516,INE521J01018,
CARERATING,EQ,1600,1614.5,1569,1576.3,1575.9,1585.35,30591,48853455.5,28-FEB-2015,2184,INE752H01013,
CASTROLIND,EQ,465,473,461,466.95,466.4,462.35,99727,46626658.65,28-FEB-2015,2977,INE172A01027,
CCCL,EQ,5.85,5.95,5.25,5.45,5.5,5.85,52480,295264.5,28-FEB-2015,113,INE429I01024,
CCHHL,EQ,14.55,15.25,14.4,14.95,15,15.2,126417,1889213.3,28-FEB-2015,277,INE652F01027,
CCL,EQ,170.7,173.7,165.1,168.05,167.05,169.75,111621,18865900.45,28-FEB-2015,1751,INE421D01022,
CEATLTD,EQ,757.5,772,741.25,749.1,746,754.45,227875,172328718.8,28-FEB-2015,9581,INE482A01020,
CEBBCO,EQ,24,24.35,22.8,22.9,22.9,23.5,61528,1441626.2,28-FEB-2015,582,INE209L01016,
CELEBRITY,EQ,14,14.5,13.4,14.35,14.35,14.6,1922,26792.3,28-FEB-2015,17,INE185H01016,
CELESTIAL,EQ,66.8,71.85,66.5,68.05,68.4,65.85,519997,35888949.3,28-FEB-2015,4034,INE221I01017,
CENTENKA,EQ,162.35,162.35,156.7,157.45,157.5,158.95,4887,777033.65,28-FEB-2015,158,INE485A01015,
CENTEXT,EQ,1.8,1.8,1.6,1.65,1.65,1.7,11800,19914.5,28-FEB-2015,17,INE281A01026,
CENTRALBK,EQ,103.65,104.5,101,103.25,103,102.8,973114,100050229.3,28-FEB-2015,4920,INE483A01010,
CENTUM,EQ,886.95,904,854.95,885.05,877.15,884.05,22259,19688141.05,28-FEB-2015,3018,INE320B01020,
CENTURYPLY,EQ,227.8,235.8,221.2,234,234,226.8,435546,100322871.2,28-FEB-2015,6360,INE348B01021,
CENTURYTEX,EQ,510.3,535.65,493.5,530.85,535,508.45,1078608,555457835.5,28-FEB-2015,21400,INE055A01016,
CERA,EQ,2620,2699,2534.1,2588.7,2590,2596.6,19911,52430529.8,28-FEB-2015,3391,INE739E01017,
CEREBRAINT,EQ,17.5,17.5,16.05,16.2,16.05,16.85,33139,554949.9,28-FEB-2015,157,INE345B01019,
CESC,EQ,608,608.7,583.75,594,592.95,600.6,427625,254962480.9,28-FEB-2015,13021,INE486A01013,
CGCL,EQ,180,183.5,177.55,180.9,183.5,176.1,1833,330778.85,28-FEB-2015,30,INE180C01018,
CHAMBLFERT,EQ,66.7,68.2,61.05,62.55,62.6,66.15,1085806,70251696.9,28-FEB-2015,5926,INE085A01013,
CHEMFALKAL,EQ,82.55,83.5,82.5,82.55,82.7,83,1572,130221.1,28-FEB-2015,17,INE479E01028,
CHENNPETRO,EQ,76.75,77.6,74.4,74.85,74.6,76.6,175104,13302314.35,28-FEB-2015,1149,INE178A01016,
CHESLINTEX,EQ,9.5,9.6,9.3,9.3,9.3,9.4,9951,94994.5,28-FEB-2015,7,INE217C01018,
CHOLAFIN,EQ,574.25,577.8,561.05,569.9,574,576.85,15941,9077171.7,28-FEB-2015,741,INE121A01016,
CHROMATIC,EQ,3.8,3.9,3.7,3.7,3.7,3.85,21968,83305.75,28-FEB-2015,36,INE662C01015,
CIGNITITEC,EQ,482.05,486,469.95,476.05,475,479.3,8588,4108558.45,28-FEB-2015,294,INE675C01017,
CIMMCO,EQ,85.5,85.5,75.1,85.5,85.5,77.75,148835,12507070.95,28-FEB-2015,1422,INE184C01028,
CINELINE,EQ,13.2,13.5,13.2,13.2,13.4,13.3,2215,29584.95,28-FEB-2015,18,INE704H01022,
CINEVISTA,EQ,3.3,3.7,3.3,3.35,3.7,3.25,1132,3738,28-FEB-2015,7,INE039B01026,
CIPLA,EQ,673.75,685,663.1,682.05,682.3,669.85,645932,434634477.4,28-FEB-2015,13615,INE059A01026,
CLNINDIA,EQ,841.95,850,829.05,836.2,838.95,839.3,6882,5780233.5,28-FEB-2015,494,INE492A01029,
CLUTCHAUTO,BE,19,19.6,18.85,19.1,19.1,19.05,4605,87571.6,28-FEB-2015,19,INE779B01019,
CMAHENDRA,EQ,12.4,12.65,12,12.35,12.35,12.1,200117,2481187.1,28-FEB-2015,790,INE378J01013,
CMC,EQ,2024.45,2031.1,1996.05,2022.25,2017.1,2009.5,12111,24379670.65,28-FEB-2015,929,INE314A01017,
COALINDIA,EQ,398,398.9,390.25,393.95,394.45,395.25,3959215,1560054328,28-FEB-2015,35534,INE522F01014,
COLPAL,EQ,1925.25,1980,1921.1,1945.4,1947.5,1921.1,117058,228214314.5,28-FEB-2015,6718,INE259A01022,
COMPUSOFT,EQ,10.7,11,9.65,10.75,10.8,10.85,31543,330998.15,28-FEB-2015,228,INE453B01029,
CONCOR,EQ,1560,1566.5,1521.15,1546,1550,1554.7,57266,88091856.7,28-FEB-2015,3529,INE111A01017,
CONSOFINVT,EQ,37.05,37.05,34.8,36.1,36.1,37.5,1242,44208.2,28-FEB-2015,21,INE025A01027,
CORDSCABLE,EQ,22.35,24,22.3,23.9,23.25,22.5,3336,77479.65,28-FEB-2015,56,INE792I01017,
COREEDUTEC,EQ,10.35,10.7,10.15,10.25,10.3,10.15,381418,3977010.7,28-FEB-2015,1454,INE247G01024,
COROMANDEL,EQ,291,291,272,280.45,281,289.2,70528,19891824.55,28-FEB-2015,1800,INE169A01031,
CORPBANK,EQ,61.9,63.2,61.1,62.45,62.5,60.95,518372,32294139.3,28-FEB-2015,3315,INE112A01023,
COSMOFILMS,EQ,83.7,84.7,80.6,81.6,81.45,83.55,6010,496219.25,28-FEB-2015,154,INE757A01017,
COX&KINGS,EQ,331.9,339.8,317.05,320.3,320,329,343679,112331848.05,28-FEB-2015,6087,INE008I01026,
CPSEETF,EQ,24.95,25.13,24.7,24.89,24.9,24.94,308766,7689348.48,28-FEB-2015,335,INF457M01133,
CREATIVEYE,EQ,3.85,4.4,3.8,4,3.85,4.15,2416,9456.2,28-FEB-2015,9,INE230B01021,
CRISIL,EQ,2130,2130,2058,2100.1,2088,2070.35,34354,72190292.05,28-FEB-2015,1485,INE007A01025,
CROMPGREAV,EQ,181.4,182.4,174,176.85,176.5,180.3,1765343,313842630.4,28-FEB-2015,16588,INE067A01029,
CTE,EQ,13.35,13.35,13.05,13.05,13.3,13.7,310,4084.5,28-FEB-2015,8,INE627H01017,
CUB,EQ,100,100.85,98.25,99.5,99.15,99.7,360752,35846678.6,28-FEB-2015,1851,INE491A01021,
CUMMINSIND,EQ,891,904.85,891,896.55,895.1,889.7,61456,55169401.95,28-FEB-2015,3015,INE298A01020,
CURATECH,EQ,14,14,13.55,13.55,13.55,13.45,625,8647.5,28-FEB-2015,6,INE117B01012,
CYBERTECH,EQ,34,34.4,32.7,33.7,33.5,34.75,4571,152712.9,28-FEB-2015,51,INE214A01019,
CYIENT,EQ,555,555,547.5,550.55,549.5,549.95,6707,3697553.7,28-FEB-2015,326,INE136B01020,
DAAWAT,EQ,112,113.85,111,111.2,111.05,111.8,10838,1217062.7,28-FEB-2015,114,INE818H01012,
DABUR,EQ,267.65,269.35,261,263.6,264.4,265.15,313117,82793634.8,28-FEB-2015,4234,INE016A01026,
DALMIABHA,EQ,479.4,489,468,477.75,471,476.55,24011,11495108.85,28-FEB-2015,478,INE439L01019,
DALMIASUG,EQ,21.5,21.5,20.25,20.7,20.6,21,4701,97817.3,28-FEB-2015,30,INE495A01022,
DATAMATICS,EQ,74.6,76.25,73.1,73.6,73.5,74.75,59882,4424191,28-FEB-2015,438,INE365B01017,
DBCORP,EQ,394.95,395,391.05,392.55,392.5,392.1,7409,2905140.8,28-FEB-2015,163,INE950I01011,
DBREALTY,EQ,82.45,85.75,80.6,81.95,81.35,81.7,1547222,130091117.1,28-FEB-2015,8134,INE879I01012,
DBSTOCKBRO,EQ,48.95,49,48.85,49,49,48.85,23150,1133192.5,28-FEB-2015,251,INE921B01025,
DCBBANK,EQ,109.8,115.1,107.3,114,114.6,108.85,2550163,286748614.85,28-FEB-2015,13862,INE503A01015,
DCM,EQ,87.65,89.45,84.8,87.1,87.5,87.45,17373,1514623.3,28-FEB-2015,439,INE498A01018,
DCMSHRIRAM,EQ,124,129.1,122.3,123.85,122.5,124.35,67883,8502704.7,28-FEB-2015,1099,INE499A01024,
DCW,EQ,19,19.4,18.25,18.4,18.45,18.9,451860,8503451.35,28-FEB-2015,1603,INE500A01029,
DECOLIGHT,EQ,1.9,1.9,1.9,1.9,1.9,1.9,600,1140,28-FEB-2015,2,INE172I01012,
DEEPAKFERT,EQ,139,139.4,135.6,137.3,137,137.55,72890,10025817.3,28-FEB-2015,930,INE501A01019,
DEEPAKNTR,EQ,75.35,77.05,75.35,75.7,76.25,74.55,15297,1162131.45,28-FEB-2015,316,INE288B01029,
DEEPIND,EQ,58.25,59.6,57.45,58.8,59.5,57.65,28729,1682753.1,28-FEB-2015,223,INE677H01012,
DELTACORP,EQ,91.9,94.85,90.05,93.55,94.55,91.25,1429067,132491245.45,28-FEB-2015,8724,INE124G01033,
DELTAMAGNT,EQ,38.75,38.75,35.5,37.5,37.5,39.8,1860,69893.75,28-FEB-2015,17,INE393A01011,
DEN,EQ,122,124.6,118.1,121.05,122,121.25,98784,11982245.05,28-FEB-2015,1348,INE947J01015,
DENABANK,EQ,56.3,56.85,55,55.5,55.7,55.75,731818,40980111.2,28-FEB-2015,4367,INE077A01010,
DENORA,EQ,132.2,134.35,131.2,131.85,133,130.75,1767,234752.9,28-FEB-2015,98,INE244A01016,
DHAMPURSUG,EQ,39.85,40.45,39.65,40,40,39.4,78185,3122209.8,28-FEB-2015,484,INE041A01016,
DHANBANK,EQ,35,35,33.4,34.25,34.3,34.4,411184,14144410.55,28-FEB-2015,2250,INE680A01011,
DHANUKA,EQ,580.1,590.25,574.95,578.5,576,577.6,21787,12692435.1,28-FEB-2015,786,INE435G01025,
DHARSUGAR,EQ,18,18,16.25,17,16.8,16.15,4297,75229.4,28-FEB-2015,44,INE988C01014,
DHFL,EQ,515,527.75,490.1,493.65,494,509.8,1574036,805158623.15,28-FEB-2015,35861,INE202B01012,
DHUNINV,EQ,97.05,103.85,97,99.55,99.1,100.45,1045,104207.95,28-FEB-2015,33,INE320L01011,
DIAPOWER,EQ,54.85,55.65,52.8,53.15,52.8,53.65,165746,9032271.85,28-FEB-2015,1179,INE989C01012,
DICIND,EQ,341.8,342.75,335,339.85,342.75,335.5,1068,363146.65,28-FEB-2015,114,INE303A01010,
DIGJAM,EQ,8.35,9,8,8.25,8.25,8.65,142843,1189400.05,28-FEB-2015,381,INE471A01023,
DISHMAN,EQ,155.6,155.7,148.6,152.05,152,154.45,314444,47929529.6,28-FEB-2015,6945,INE353G01020,
DISHTV,EQ,83.7,86.05,80,85,85.1,82.85,4335564,359399316.85,28-FEB-2015,17750,INE836F01026,
DIVISLAB,EQ,1713.75,1730,1680.1,1721.15,1718.2,1699.2,37341,63597331.9,28-FEB-2015,3080,INE361B01024,
DLF,EQ,157.95,163.5,152.5,155.4,154.7,155.95,12991658,2045160134.4,28-FEB-2015,69154,INE271C01023,
DLINKINDIA,EQ,176.9,182,167.55,170.35,170,174.35,182300,31920035.9,28-FEB-2015,3447,INE250K01012,
DOLPHINOFF,EQ,143.9,145.5,138,142.05,142.35,142.4,106970,15251012.35,28-FEB-2015,2833,INE920A01011,
DONEAR,EQ,18.9,19.65,18,18.15,18.2,18.5,4325,80601.3,28-FEB-2015,18,INE668D01028,
DPL,EQ,57,59.45,55.5,56.5,56.3,58.15,27404,1575228.05,28-FEB-2015,242,INE477B01010,
DPSCLTD,EQ,18,18,16.75,16.9,16.8,17.9,2710,46273.2,28-FEB-2015,27,INE360C01024,
DQE,EQ,25.15,25.7,24.4,24.8,24.75,25.1,14413,360757,28-FEB-2015,77,INE656K01010,
DRDATSONS,EQ,7.25,7.6,6.6,6.65,6.7,7,2580240,17804366.45,28-FEB-2015,7255,INE928K01013,
DREDGECORP,EQ,438.45,452.55,410.95,416.4,416.5,432.95,214071,92813690.25,28-FEB-2015,7006,INE506A01018,
DRREDDY,EQ,3284.6,3371.35,3260.1,3349.05,3370,3278.05,106206,352258286.2,28-FEB-2015,7767,INE089A01023,
DSKULKARNI,EQ,76.95,77.75,73.5,76.25,76,75.7,8150,622918.9,28-FEB-2015,157,INE891A01014,
DSSL,EQ,10.95,10.95,10.95,10.95,10.95,10.1,1,10.95,28-FEB-2015,1,INE417B01040,
DTIL,EQ,250,252,242.4,248.2,246,251.95,1689,420836,28-FEB-2015,60,INE341R01014,
DUNCANSLTD,BE,14.55,14.6,14.55,14.6,14.6,15.15,290,4231.5,28-FEB-2015,2,INE508A01022,
DWARKESH,EQ,28.5,29.35,27.8,28.35,28.35,28.65,6193,174809.05,28-FEB-2015,65,INE366A01033,
DYNAMATECH,EQ,2889.2,2940,2755,2893.4,2900,2840.75,4852,13844101.2,28-FEB-2015,987,INE221B01012,
DYNATECH,EQ,3.35,3.35,3.2,3.35,3.35,3.2,54085,178606.9,28-FEB-2015,61,INE741L01018,
EASTSILK,EQ,1.95,2.1,1.95,2,2,2.1,3559,7118.05,28-FEB-2015,13,INE962C01027,
EASUNREYRL,EQ,46.75,46.95,45.95,46.8,46.6,45.6,19553,906825.85,28-FEB-2015,94,INE268C01029,
ECEIND,EQ,123.75,125.05,121.2,121.55,124,124,1522,187017.05,28-FEB-2015,27,INE588B01014,
ECLERX,EQ,1290,1340,1270,1326.6,1324.95,1286.45,28536,37277287,28-FEB-2015,1285,INE738I01010,
ECLFINANCE,N1,1031,1031,1029,1029,1029,1030,35,36045,28-FEB-2015,3,INE804I07SG6,
ECLFINANCE,N2,1169,1169,1169,1169,1169,1135,211,246659,28-FEB-2015,6,INE804I07SH4,
ECLFINANCE,N3,1060,1075,1060,1060,1060,1080,134,142435,28-FEB-2015,8,INE804I07SI2,
ECLFINANCE,N4,1225,1225,1200,1206.23,1200,1225,1001,1218200,28-FEB-2015,6,INE804I07SJ0,
ECLFINANCE,N5,1053,1058,1053,1055,1055,1057.18,1236,1305978.45,28-FEB-2015,19,INE804I08601,
ECLFINANCE,N6,1104.7,1104.9,1104.7,1104.9,1104.9,1104.9,2,2209.6,28-FEB-2015,2,INE804I08619,
EDELWEISS,EQ,68.1,69.4,65.5,67.9,67.75,67.6,866174,58654998.85,28-FEB-2015,3710,INE532F01054,
EDL,EQ,28,30.7,28,28.75,29,29.9,15433,449259.6,28-FEB-2015,666,INE180G01019,
EDUCOMP,EQ,23.3,23.7,22.1,22.25,22.2,23.05,2589366,59569108.75,28-FEB-2015,11971,INE216H01027,
EICHERMOT,EQ,15949,16298.95,15450,16255.55,16250.05,15806.4,60286,953480123.8,28-FEB-2015,12334,INE066A01013,
EIDPARRY,EQ,178.2,181.95,175.1,176.05,176.4,177.95,41360,7376179.75,28-FEB-2015,930,INE126A01031,
EIHAHOTELS,EQ,234.65,238,229.1,233.85,234.6,232.3,12011,2798341.05,28-FEB-2015,130,INE276C01014,
EIHOTEL,EQ,111.3,112,107,110.25,110.3,110.55,113347,12403633.3,28-FEB-2015,931,INE230A01023,
EIMCOELECO,BE,432,435,425,433.9,433.9,425.1,405,174639,28-FEB-2015,10,INE158B01016,
EKC,EQ,12.9,13.2,12.1,12.5,12.5,12.95,290304,3739503.95,28-FEB-2015,805,INE184H01027,
ELDERPHARM,BE,117,117,110.15,113.2,113,114.15,20369,2316206.75,28-FEB-2015,309,INE975A01015,
ELECON,EQ,54.1,55.5,51.45,52.4,52.2,54,430297,22900565.7,28-FEB-2015,2817,INE205B01023,
ELECTCAST,EQ,17.7,18.3,17.4,17.5,17.55,17.65,258927,4616707.85,28-FEB-2015,933,INE086A01029,
ELECTHERM,EQ,24.1,24.2,23.25,24.2,24.2,23.05,15698,378562.8,28-FEB-2015,97,INE822G01016,
ELGIEQUIP,EQ,150.15,151,148,148.45,148,150.8,3829,572278.8,28-FEB-2015,88,INE285A01027,
ELGIRUBCO,EQ,27.7,28,27.5,27.8,27.95,27.65,5411,150434.5,28-FEB-2015,38,INE819L01012,
EMAMIINFRA,EQ,47.25,48.5,44.5,46.05,46,46.45,18767,875005.45,28-FEB-2015,219,INE778K01012,
EMAMILTD,EQ,960.05,988.05,959.5,963.85,962,959.25,43726,42426065.75,28-FEB-2015,2216,INE548C01032,
EMCO,EQ,38.95,38.95,38.45,38.55,38.45,38.55,72458,2792476.9,28-FEB-2015,354,INE078A01026,
EMKAY,EQ,55.7,58.65,55.65,56.55,56.05,57.35,1946,109912.3,28-FEB-2015,70,INE296H01011,
EMMBI,EQ,16.75,17.35,16.15,16.55,17.2,16.3,24936,422066,28-FEB-2015,153,INE753K01015,
ENERGYDEV,EQ,18.2,19.3,18,18.1,18,17.95,8023,148052.05,28-FEB-2015,64,INE306C01019,
ENGINERSIN,EQ,209,212.35,204.45,206.45,205.75,207,546370,114103016.5,28-FEB-2015,6731,INE510A01028,
ENIL,EQ,613,638,612.3,618.8,616.8,625.3,10411,6492937.05,28-FEB-2015,666,INE265F01028,
ENTEGRA,BE,4.75,4.75,4.75,4.75,4.75,4.55,12062,57294.5,28-FEB-2015,22,INE826A01028,
EON,EQ,44,45.5,43.95,44.45,44.65,44,10137,447102.7,28-FEB-2015,107,INE076H01025,
ERAINFRA,BE,6.8,6.8,6.4,6.55,6.6,6.5,270586,1801659.7,28-FEB-2015,342,INE039E01020,
EROSMEDIA,EQ,390,396.8,381.5,393.5,395.1,388.45,76632,29811392.55,28-FEB-2015,1615,INE416L01017,
ESABINDIA,EQ,725.95,725.95,699,704.6,699,706.85,877,619128.7,28-FEB-2015,87,INE284A01012,
ESCORTS,EQ,133.95,137.25,131.1,134.35,134.1,134.2,1030917,138293330.3,28-FEB-2015,11824,INE042A01014,
ESL,EQ,4.05,4.15,3.85,3.9,3.95,4,401148,1598650.6,28-FEB-2015,208,INE481K01013,
ESSAROIL,EQ,108.5,109.3,108.1,108.55,108.75,108.25,99931,10848669.85,28-FEB-2015,764,INE011A01019,
ESSARPORTS,EQ,114.6,115,112.5,113.7,114,113.75,40255,4583881.2,28-FEB-2015,440,INE282A01024,
ESSARSHPNG,EQ,23.2,24,22.3,22.55,22.75,22.65,139372,3244141.45,28-FEB-2015,752,INE122M01019,
ESSDEE,EQ,194.2,201.5,189,190.65,191,193.8,142181,27686514.55,28-FEB-2015,3813,INE825H01017,
ESSELPACK,EQ,119.4,120,115.7,116.95,117.25,118.45,52993,6221950.6,28-FEB-2015,755,INE255A01020,
ESTER,EQ,16.85,17.45,16.85,17.25,17.25,16.75,20943,359901.9,28-FEB-2015,69,INE778B01029,
EUROCERA,EQ,4.6,4.65,4.3,4.6,4.6,4.45,2403,11006.95,28-FEB-2015,14,INE649H01011,
EUROTEXIND,EQ,24,24.95,23.9,23.9,24,23.6,964,23162.5,28-FEB-2015,11,INE022C01012,
EVEREADY,EQ,210.4,215.95,203.55,208.85,207.05,209.6,324491,68503588.55,28-FEB-2015,4800,INE128A01029,
EVERESTIND,EQ,316.45,324.95,309.2,314.55,316,316.65,37990,12037051.8,28-FEB-2015,465,INE295A01018,
EVERONN,EQ,36.45,37.8,34.05,34.4,34.45,35.9,287418,10347609.75,28-FEB-2015,2174,INE678H01010,
EXCELCROP,EQ,856.1,898,856.1,875.55,880,848.2,6576,5773553.35,28-FEB-2015,503,INE223G01017,
EXCELINDUS,EQ,331.5,339.95,325.25,329.1,325.25,331.9,7544,2502008.8,28-FEB-2015,304,INE369A01029,
EXCELINFO,EQ,24,24,22,22.75,22.65,23.7,2621,60572.8,28-FEB-2015,60,INE688J01015,
EXIDEIND,EQ,182.35,182.35,175.9,179.7,179.9,180.4,1471987,264676305.3,28-FEB-2015,9715,INE302A01020,
FACT,EQ,34.7,35,31.35,31.75,31.75,33.6,224530,7492389,28-FEB-2015,1479,INE188A01015,
FAGBEARING,EQ,3923.85,4000.1,3920.05,3994.25,3960,3910.95,904,3596543.8,28-FEB-2015,158,INE513A01014,
FARMAXIND,EQ,0.6,0.65,0.6,0.6,0.65,0.6,352037,211648.2,28-FEB-2015,45,INE890I01035,
FCEL,EQ,14.3,14.5,13.7,14.3,14.4,14.05,1812110,25593708.95,28-FEB-2015,2119,INE220J01025,
FCL,EQ,129.9,145.5,128,129.25,128.55,126,171857,22931211.85,28-FEB-2015,2595,INE045J01018,
FCSSOFT,BE,0.25,0.3,0.25,0.3,0.3,0.25,170638,48091,28-FEB-2015,62,INE512B01022,
FDC,EQ,155.6,157.8,151.6,153,153,156.15,23487,3625514.35,28-FEB-2015,540,INE258B01022,
FEDDERLOYD,EQ,66.7,68.7,65.1,65.7,65.95,66.85,33354,2217930.95,28-FEB-2015,513,INE249C01011,
FEDERALBNK,EQ,143.95,143.95,139.1,142.7,143.3,142.2,1469284,208078874.2,28-FEB-2015,10174,INE171A01029,
FIEMIND,EQ,737.95,750,732,741.15,740,739.3,11855,8787391.9,28-FEB-2015,802,INE737H01014,
FILATEX,EQ,26,28.55,24.5,26.8,26.8,26.45,390,9953.05,28-FEB-2015,34,INE816B01019,
FINANTECH,EQ,175.3,184.7,173,178.4,176.65,173.25,1270235,226991566.15,28-FEB-2015,19310,INE111B01023,
FINCABLES,EQ,273,276,265.05,267.65,268,272.95,85040,23057431.15,28-FEB-2015,2967,INE235A01022,
FINPIPE,EQ,292.4,295,279.35,289,288.65,292.25,72392,20618211.9,28-FEB-2015,1496,INE183A01016,
FLEXITUFF,EQ,232,236.95,222,224.15,227,231.65,19145,4338928.35,28-FEB-2015,147,INE060J01017,
FLFL,EQ,74.95,75.95,73.75,74.05,74,75.05,13317,992805.75,28-FEB-2015,236,INE452O01016,
FMGOETZE,EQ,438.65,447,425,444.25,435.1,446.05,12748,5630646.45,28-FEB-2015,875,INE529A01010,
FMNL,EQ,12.6,12.6,12,12.1,12.4,12.85,6209,75466.4,28-FEB-2015,28,INE360L01017,
FORTIS,EQ,162,169.75,157.3,162.15,161.6,160.85,3110317,509962121.95,28-FEB-2015,30328,INE061F01013,
FOSECOIND,EQ,1181.4,1225,1181.4,1200.7,1195,1193.3,371,446701.8,28-FEB-2015,131,INE519A01011,
FRL,EQ,115.55,117.3,110.3,113.9,114.2,114.75,319141,36607848.35,28-FEB-2015,3203,INE623B01027,
FRLDVR,EQ,53.95,53.95,51.5,51.7,51.9,51.3,646,33753,28-FEB-2015,35,IN9623B01058,
FSL,EQ,31.95,32.25,31,31.9,31.9,31.65,1315332,41769455.05,28-FEB-2015,5699,INE684F01012,
GABRIEL,EQ,87,87.95,85,85.8,86.55,86.8,147308,12748105.85,28-FEB-2015,1515,INE524A01029,
GAEL,EQ,41,41,39.5,39.9,40,40.95,20956,843486.35,28-FEB-2015,169,INE036B01022,
GAIL,EQ,409.9,417,406,413.25,412.75,406.7,518871,213669251.45,28-FEB-2015,10071,INE129A01019,
GAL,EQ,28.15,31,27.3,30.85,30.75,29,1145,33618.7,28-FEB-2015,14,INE482J01013,
GALLANTT,EQ,25.5,26.2,25.5,25.5,25.5,25.55,7000,179667.5,28-FEB-2015,25,INE297H01019,
GALLISPAT,EQ,405.5,406,405,405.8,406,405.55,12603,5110519.05,28-FEB-2015,452,INE528K01011,
GAMMNINFRA,EQ,17.6,18.05,16.15,16.35,16.3,16.8,1248238,21338785.6,28-FEB-2015,3700,INE181G01025,
GAMMONIND,EQ,23.8,24.3,22.05,22.85,22.85,23.35,678063,15782078.85,28-FEB-2015,2921,INE259B01020,
GANDHITUBE,EQ,276,276,258,265.05,266.9,262.85,4764,1257242.1,28-FEB-2015,106,INE524B01027,
GANESHHOUC,EQ,130.9,137.95,119.6,120.8,119.75,125.25,103083,13205460.55,28-FEB-2015,2429,INE460C01014,
GANGOTRI,EQ,1.2,1.2,1.2,1.2,1.2,1.15,150,180,28-FEB-2015,1,INE670B01028,
GARDENSILK,EQ,27.6,30.2,27.35,29.15,29.5,27.85,68461,2029535.25,28-FEB-2015,574,INE526A01016,
GARWALLROP,EQ,204.05,204.05,193,196.35,196.05,199.75,17244,3431614.6,28-FEB-2015,517,INE276A01018,
GATI,EQ,250.95,253.9,233,242.6,241.5,247.85,895447,221226857.2,28-FEB-2015,14738,INE152B01027,
GAYAPROJ,EQ,158,168,155,156.8,156.5,155.95,66598,10714687.55,28-FEB-2015,641,INE336H01015,
GDL,EQ,415,416.9,408.25,414.2,415,409.95,51531,21243529.05,28-FEB-2015,1502,INE852F01015,
GEECEE,EQ,44.5,45.85,42.3,43.75,43.9,45.25,6723,291629.85,28-FEB-2015,76,INE916G01016,
GEINDSYS,EQ,19.9,20.95,19.7,19.9,19.8,20.4,10241,205929.6,28-FEB-2015,171,INE599B01011,
GEMINI,EQ,1.45,1.45,1.3,1.4,1.4,1.4,27802,38562.75,28-FEB-2015,20,INE878C01033,
GENESYS,EQ,60,60,56.5,58.95,59,60.95,3323,193671.25,28-FEB-2015,71,INE727B01026,
GENUSPAPER,BE,3.2,3.2,3.2,3.2,3.2,3.35,8612,27558.4,28-FEB-2015,12,INE949P01018,
GENUSPOWER,EQ,26.2,26.5,25.05,25.3,25.35,25.85,115322,2945850.95,28-FEB-2015,493,INE955D01029,
GEOJITBNPP,EQ,54.9,54.9,52.35,53.9,54,53.8,139131,7446094.45,28-FEB-2015,884,INE007B01023,
GEOMETRIC,EQ,142.9,143.35,136.6,138.75,139,142.35,252302,35237897.1,28-FEB-2015,4352,INE797A01021,
GESHIP,EQ,369.9,370,353,356.35,359,368,30345,10977334.2,28-FEB-2015,1345,INE017A01032,
GHCL,EQ,70.9,72.2,69.15,70.2,70.15,70.95,49498,3497453.55,28-FEB-2015,561,INE539A01019,
GICHSGFIN,EQ,254.9,264.9,239.65,244.5,244.3,250.75,618098,157992467.45,28-FEB-2015,11580,INE289B01019,
GILLANDERS,EQ,61.65,61.7,60,60.35,61.15,60.15,1361,81954.3,28-FEB-2015,29,INE047B01011,
GILLETTE,EQ,4193,4219.7,4099,4133.45,4143,4185.1,3685,15263038.9,28-FEB-2015,979,INE322A01010,
GINNIFILA,EQ,12.2,12.2,11.05,11.05,11.1,11.4,12467,141119.4,28-FEB-2015,86,INE424C01010,
GIPCL,EQ,80.6,83.9,80.55,80.9,80.75,81.4,33089,2697041.25,28-FEB-2015,241,INE162A01010,
GITANJALI,EQ,54.45,56.9,51.5,52,51.7,53.3,2985754,162929732.6,28-FEB-2015,20767,INE346H01014,
GKWLIMITED,EQ,660,660,660,660,660,681.85,70,46200,28-FEB-2015,3,INE528A01020,
GLAXO,EQ,3100,3129.9,3081.1,3109.25,3100,3099.95,3802,11824811.5,28-FEB-2015,668,INE159A01016,
GLENMARK,EQ,784.8,792.45,756,789.9,792,779.45,260605,203768424.75,28-FEB-2015,7861,INE935A01035,
GLOBALVECT,EQ,47.25,48,46,46.2,46,47.75,1279,59325.15,28-FEB-2015,58,INE792H01019,
GLOBOFFS,EQ,809,809,799.2,803.7,804.9,802.55,36409,29212833.4,28-FEB-2015,736,INE446C01013,
GLOBUSSPR,EQ,58.7,59.75,58.15,58.7,58.65,59,32806,1930992.05,28-FEB-2015,474,INE615I01010,
GLODYNE,BE,2.45,2.65,2.45,2.65,2.65,2.55,41731,110138.95,28-FEB-2015,29,INE932G01021,
GMBREW,EQ,108.65,108.65,100.65,107.05,107.2,106.3,17601,1853414.2,28-FEB-2015,557,INE075D01018,
GMDCLTD,EQ,120,120.2,115.65,116.85,116.75,118,84811,9990837.2,28-FEB-2015,1117,INE131A01031,
GMRINFRA,EQ,19.95,20.7,17.85,18.75,18.65,19.6,63614539,1239949756.05,28-FEB-2015,67002,INE776C01039,
