SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ANANTRAJ,EQ,58.15,58.15,56.3,57.55,57.5,57.55,22549,1293282,28-APR-2012,218,INE242C01024,
ANDHRABANK,EQ,113.05,115.9,112.95,115.05,115.65,112.95,36924,4226971.5,28-APR-2012,496,INE434A01013,
ANDHRACEMT,EQ,9,9.05,9,9.05,9.05,9,300,2705,28-APR-2012,4,INE666E01012,
ANDHRSUGAR,EQ,140.45,143.25,139,141.9,142.45,138.95,9922,1404434.2,28-APR-2012,245,INE715B01013,
ANGIND,BE,22.75,22.75,22.75,22.75,22.75,22.2,1,22.75,28-APR-2012,1,INE017D01010,
ANIKINDS,EQ,28.05,28.5,28.05,28.4,28.35,29.7,3002,84900.3,28-APR-2012,21,INE087B01017,
ANKURDRUGS,EQ,14.1,14.6,14,14.55,14.55,14.4,2604,37055.7,28-APR-2012,44,INE238D01012,
ANSALAPI,EQ,31.15,31.25,30.35,30.6,31.25,31,18024,551042.3,28-APR-2012,142,INE436A01026,
ANSALHSG,EQ,44.65,46,44.65,45,45,44.95,807,36190.05,28-APR-2012,8,INE880B01015,
ANTGRAPHIC,EQ,0.2,0.25,0.2,0.2,0.25,0.2,14,3.1,28-APR-2012,8,INE414B01021,
APARINDS,EQ,141.65,141.65,141.65,141.65,141.65,143.65,2,283.3,28-APR-2012,1,INE372A01015,
APIL,EQ,393,395.9,387.4,393.5,393.75,394.45,34038,13360427.35,28-APR-2012,987,INE878A01011,
APLAPOLLO,EQ,174,179.8,170.65,177.05,175,174.55,2938,516806.6,28-APR-2012,30,INE702C01019,
APLLTD,EQ,54,55.45,54,54.85,55.2,53.95,11786,642352.6,28-APR-2012,164,INE901L01018,
APOLLOHOSP,EQ,608,612.7,605.55,608.55,608,608.95,2583,1574307.85,28-APR-2012,70,INE437A01024,
APOLLOTYRE,EQ,94,94,91.85,92.35,92.55,93.75,459584,42484425.15,28-APR-2012,2107,INE438A01022,
APPAPER,EQ,253,267,247.35,262.25,262.55,251.8,166138,43229253.9,28-APR-2012,3775,INE435A01028,
APTECHT,EQ,76.2,76.2,74.55,75,74.7,75.35,24266,1821693,28-APR-2012,276,INE266F01018,
AQUA,EQ,11.7,12,11.7,12,12,11.9,612,7340.45,28-APR-2012,5,INE544K01026,
ARCHIES,EQ,22.7,23,22.55,22.9,23,22.7,2151,49184.65,28-APR-2012,22,INE731A01020,
ARIES,EQ,74.5,76,74.5,75,76,74.95,1056,79010.25,28-APR-2012,10,INE298I01015,
ARL,EQ,2.3,2.35,2.25,2.3,2.3,2.35,20250,46641.2,28-APR-2012,10,INE211C01029,
ARSHIYA,EQ,152.05,154,151.3,152.05,152.15,153.75,4122,627185.95,28-APR-2012,68,INE968D01022,
ARSSINFRA,EQ,103.35,105.5,103,104.55,104,102.9,11780,1229292.65,28-APR-2012,188,INE267I01010,
ARVIND,EQ,82.9,85.5,82.9,85,85.45,82.6,652495,55108311.55,28-APR-2012,4385,INE034A01011,
ASAHIINDIA,EQ,71.7,72.35,71.45,71.8,71.95,71.95,1355,97227.75,28-APR-2012,17,INE439A01020,
ASAHISONG,EQ,89.3,89.3,88.5,88.95,88.5,89.3,312,27792,28-APR-2012,6,INE228I01012,
ASAL,EQ,46.5,50.95,46.5,50.95,50.95,48.1,16,779.6,28-APR-2012,2,INE900C01027,
ASHAPURMIN,BE,12,12,11.65,11.65,11.65,11.95,1300,15495,28-APR-2012,2,INE348A01023,
ASHCONIUL,EQ,1.75,1.75,1.75,1.75,1.75,1.65,50,87.5,28-APR-2012,1,INE714F01033,
ASHIANA,EQ,175,177.4,175,177.4,177.4,173,7,1232.25,28-APR-2012,5,INE365D01013,
ASHOKA,EQ,207,207,207,207,207,210.35,11,2277,28-APR-2012,1,INE442H01011,
ASHOKLEY,EQ,30.65,31.8,30.25,31.65,31.65,31.45,226166,7121093.5,28-APR-2012,990,INE208A01029,
ASIANELEC,EQ,6,6.5,5.9,6,5.9,5.95,4475,27133.8,28-APR-2012,20,INE441A01026,
ASIANPAINT,EQ,3533,3559.9,3480,3548.05,3550,3523.3,7968,28219368.35,28-APR-2012,713,INE021A01018,
ASSAMCO,EQ,7.45,7.5,7.3,7.5,7.5,7.2,32529,242215.1,28-APR-2012,70,INE442A01024,
ASTEC,EQ,26,29.7,26,29.15,29.7,27,17,454.6,28-APR-2012,10,INE563J01010,
ASTERSILI,EQ,8,8.5,8,8.5,8.5,8.15,54,433.5,28-APR-2012,5,INE900K01012,
ASTRAL,EQ,201.9,201.9,199.2,200.6,200.05,200,1456,292504.1,28-APR-2012,44,INE006I01020,
ASTRAMICRO,EQ,38.95,39.4,38.5,39,38.8,39.25,17136,668279.9,28-APR-2012,85,INE386C01029,
ASTRAZEN,EQ,2055,2067,2032,2053.6,2055,2046.7,1605,3292494.8,28-APR-2012,138,INE203A01020,
ATFL,EQ,483,493.9,483,486.75,485,482.2,1086,529585.35,28-APR-2012,98,INE209A01019,
ATLANTA,EQ,59.35,59.95,58.8,59.25,59.25,59.75,10652,631502.95,28-APR-2012,120,INE285H01022,
ATLASCYCLE,BE,320,320,315,315.5,315,319.1,358,113561.9,28-APR-2012,16,INE446A01017,
ATNINTER,EQ,0.8,0.8,0.8,0.8,0.8,0.85,100,80,28-APR-2012,1,INE803A01027,
ATUL,EQ,204.95,204.95,198.6,199.8,199.55,199.5,1457,292423.75,28-APR-2012,49,INE100A01010,
AUROPHARMA,EQ,128.25,132.45,126.95,131.5,132.25,127.15,270385,35229474.5,28-APR-2012,2897,INE406A01037,
AUSTRAL,EQ,1.2,1.25,1.2,1.2,1.2,1.2,9199,11090.85,28-APR-2012,27,INE455J01027,
AUTOAXLES,EQ,530,531.95,521.25,526.65,525,517.15,285,150149.7,28-APR-2012,23,INE449A01011,
AUTOIND,EQ,146.05,169.4,146.05,167.7,167.2,161.4,13676,2274400.65,28-APR-2012,287,INE718H01014,
AUTOLITIND,EQ,17,17,16.1,16.5,16.5,16.5,340,5615,28-APR-2012,5,INE448A01013,
AVANTI,EQ,104.05,107.25,104.05,106.55,107.25,105.2,441,46923.5,28-APR-2012,22,INE871C01012,
AVTNPL,EQ,340.05,347,340.05,344.9,345,339.45,254,87274.25,28-APR-2012,17,INE488D01013,
AXIS-IT&T,EQ,80.25,80.25,80.25,80.25,80.25,82.75,1,80.25,28-APR-2012,1,INE555B01013,
AXISBANK,EQ,1125.25,1135.85,1114,1121.2,1123.05,1104,456767,512431181.45,28-APR-2012,12500,INE238A01026,
AXISGOLD,EQ,2850.95,2850.95,2842.1,2849,2849,2841.75,7,19910.45,28-APR-2012,3,INF846K01347,
BAGFILMS,EQ,4,4.25,4,4.05,4.15,4.05,13998,56981.35,28-APR-2012,30,INE116D01028,
BAJAJ-AUTO,EQ,1599,1599,1578.6,1591.05,1593,1582.4,13002,20672767.15,28-APR-2012,720,INE917I01010,
BAJAJCORP,EQ,125,126,125,125.6,125.85,125.35,1048,131525,28-APR-2012,51,INE933K01021,
BAJAJELEC,EQ,202,202,196.7,200.55,200.1,200.95,491,98443.9,28-APR-2012,31,INE193E01025,
BAJAJFINSV,EQ,745,745,725.55,738.05,742,737.9,32135,23687342.95,28-APR-2012,1197,INE918I01018,
BAJAJHIND,EQ,29.6,29.95,29.3,29.85,29.95,29.5,194345,5771500.15,28-APR-2012,766,INE306A01021,
BAJAJHLDNG,EQ,835.1,840,835.05,837.55,840,842.7,192,160901,28-APR-2012,26,INE118A01012,
BAJFINANCE,EQ,846.25,866.85,846.25,861,856.05,863.25,103,88719.25,28-APR-2012,21,INE296A01016,
BALAJITELE,EQ,45.5,45.55,44.55,45,45.35,44.6,8424,379956.85,28-APR-2012,96,INE794B01026,
BALAMINES,EQ,39.9,40.8,38.6,40.4,40,38.4,4335,173815.5,28-APR-2012,24,INE050E01027,
BALKRISIND,EQ,295,298,286.35,294.1,297.5,294.85,1188,346731.6,28-APR-2012,52,INE787D01026,
BALLARPUR,EQ,24.2,24.45,24.2,24.3,24.45,24.25,20543,498446.15,28-APR-2012,46,INE294A01037,
BALMLAWRIE,EQ,544.5,559.85,544.5,552.55,548,549.1,2313,1280046.65,28-APR-2012,94,INE164A01016,
BALRAMCHIN,EQ,54.95,55.05,54.5,54.8,54.7,54.8,50374,2759155.45,28-APR-2012,455,INE119A01028,
BANCOINDIA,EQ,69,69.55,67,68.5,69.4,67.25,1531,105150.55,28-APR-2012,40,INE213C01025,
BANG,EQ,14.05,14.05,14.05,14.05,14.05,14.65,3,42.15,28-APR-2012,1,INE863I01016,
BANKBARODA,EQ,760,765,752.25,760.5,764,760.25,27997,21214536.25,28-APR-2012,693,INE028A01013,
BANKBEES,EQ,997.1,1019.1,997.1,1005.12,1003.75,1013.26,66,66448.9,28-APR-2012,16,INF732E01078,
BANKINDIA,EQ,333.25,338.5,328.1,337.25,337,330.7,73440,24616007.45,28-APR-2012,1529,INE084A01016,
BANSWRAS,EQ,69,70.5,68,70.5,70.5,69.2,112,7716,28-APR-2012,7,INE629D01012,
BARTRONICS,EQ,35.9,35.9,35.5,35.55,35.5,35.5,3166,112813.25,28-APR-2012,51,INE855F01034,
BASF,EQ,587.9,587.9,575,578,575,582.7,1493,863847.3,28-APR-2012,73,INE373A01013,
BATAINDIA,EQ,858,858.9,850.5,855.5,854.55,858.95,39177,33488359.5,28-APR-2012,1265,INE176A01010,
BATLIBOI,EQ,16,16,15.15,16,16,16.9,11,175.15,28-APR-2012,5,INE177C01022,
BAYERCROP,EQ,779.4,779.4,770.05,772.1,770.05,773.6,34,26396,28-APR-2012,10,INE462A01022,
BBL,EQ,616.05,629,616,622.85,620,619.35,196,121934.65,28-APR-2012,38,INE464A01028,
BBTC,EQ,580,587,580,584.6,585,576.2,1234,719842.05,28-APR-2012,57,INE050A01017,
BEDMUTHA,EQ,16.45,16.7,16.45,16.5,16.65,16.6,5807,96452.95,28-APR-2012,16,INE844K01012,
BEL,EQ,1456.05,1469.6,1455.15,1460.1,1463.1,1461.85,754,1101248.6,28-APR-2012,105,INE263A01016,
BEML,EQ,533,536.35,527.5,531.35,530,529.75,3899,2070474.4,28-APR-2012,287,INE258A01016,
BEPL,EQ,21.5,21.5,20.75,21.1,20.75,21.9,4,84.5,28-APR-2012,4,INE922A01025,
BERGEPAINT,EQ,120,121,119.35,120.55,120.35,120.2,10864,1309881.9,28-APR-2012,238,INE463A01020,
BFINVEST,EQ,46,47.2,44.75,44.9,44.75,45.75,3467,156014.5,28-APR-2012,31,INE878K01010,
BFUTILITIE,EQ,411.45,413.25,406.15,410.95,411,410.05,82745,33898108.75,28-APR-2012,2146,INE243D01012,
BGLOBAL,EQ,7.1,7.15,7.1,7.15,7.15,7.25,300,2140,28-APR-2012,3,INE224M01013,
BGRENERGY,EQ,330,336,325.3,333,335.2,328.95,132505,43860465.75,28-APR-2012,2606,INE661I01014,
BHAGWATIHO,EQ,77.3,77.3,77.3,77.3,77.3,76.65,412,31847.6,28-APR-2012,4,INE797H01018,
BHAGYNAGAR,EQ,16,16,16,16,16,16.3,211,3376,28-APR-2012,2,INE458B01028,
BHARATFORG,EQ,313.3,317.25,312.6,316.6,317.1,315.45,9092,2870372.25,28-APR-2012,258,INE465A01025,
BHARTIARTL,EQ,308.5,309.25,306.65,308.3,308.5,307.4,71097,21897750,28-APR-2012,1392,INE397D01024,
BHARTISHIP,EQ,76.5,77.75,76.2,77.35,77.6,76.3,9163,704314.3,28-APR-2012,160,INE673G01013,
BHEL,EQ,229.2,230.7,228.55,229.5,230.6,228.1,358596,82206916.4,28-APR-2012,5276,INE257A01026,
BHUSANSTL,EQ,425,425,418.2,419.5,419.55,419.65,15451,6494956.15,28-APR-2012,183,INE824B01021,
BIL,EQ,51.5,52.9,51.5,51.75,52.75,52.15,1054,54551.1,28-APR-2012,23,INE828A01016,
BILENERGY,BE,99.8,99.8,90.75,99.8,99.8,95.05,314,31210.5,28-APR-2012,4,INE607L01011,
BILPOWER,BE,58.75,58.75,58.75,58.75,58.75,56.45,5,293.75,28-APR-2012,1,INE952D01018,
BIMETAL,EQ,281.9,281.9,280,280,280,280,60,16819,28-APR-2012,2,INE469A01019,
BINANIIND,EQ,111.25,116.8,111.25,115,115,114.25,324,37215.8,28-APR-2012,14,INE071A01013,
BINDALAGRO,EQ,36.1,37.85,36.05,37.05,37.05,36.1,49987,1858581,28-APR-2012,387,INE143A01010,
BIOCON,EQ,241.95,241.95,237.5,239.05,239.05,239.3,88615,21172358.8,28-APR-2012,1860,INE376G01013,
BIRLACORPN,EQ,256,262,255.5,259.25,259.95,255.3,60,15389.95,28-APR-2012,9,INE340A01012,
BIRLACOT,EQ,0.25,0.3,0.25,0.25,0.3,0.25,18939,4973.25,28-APR-2012,43,INE655I01024,
BIRLAERIC,EQ,9.5,9.5,9.2,9.25,9.3,9.65,921,8513.25,28-APR-2012,14,INE800A01015,
BIRLAMONEY,EQ,14.65,14.65,13.8,13.85,14.45,14.05,541,7508.65,28-APR-2012,5,INE865C01022,
BIRLAPOWER,EQ,0.45,0.5,0.45,0.45,0.5,0.45,130158,61994,28-APR-2012,90,INE224B01024,
BLISSGVS,EQ,22.15,22.65,22.15,22.25,22.25,22.85,422,9431.65,28-APR-2012,11,INE416D01022,
BLKASHYAP,EQ,10.35,10.75,10.3,10.55,10.5,10.5,3270,33930.35,28-APR-2012,28,INE350H01032,
BLUECHIP,EQ,0.85,0.85,0.75,0.75,0.75,0.8,301,235.75,28-APR-2012,3,INE657B01025,
BLUEDART,EQ,1970,2009.45,1970,1986.55,1995,1994.2,517,1026165.85,28-APR-2012,72,INE233B01017,
BLUESTARCO,EQ,185,185,183.5,184.05,183.5,185.1,942,173520.65,28-APR-2012,40,INE472A01039,
BOC,EQ,443.05,451,435.05,445.8,448.1,443.6,7964,3532675.7,28-APR-2012,348,INE473A01011,
BODALCHEM,EQ,10.25,10.3,10.25,10.3,10.3,10.7,1350,13855,28-APR-2012,3,INE338D01028,
BOMDYEING,EQ,524.6,525,519.7,522.55,522,522.55,18603,9717187.75,28-APR-2012,592,INE032A01015,
BOSCHLTD,EQ,8700,8700,8631.15,8686.35,8697,8622.95,174,1510845.6,28-APR-2012,65,INE323A01026,
BPCL,EQ,663.2,668.8,662,666.8,668.75,662.8,9549,6359318.45,28-APR-2012,427,INE029A01011,
BPL,EQ,16.9,17.2,16.55,16.95,17.2,16.5,2426,41090.15,28-APR-2012,20,INE110A01019,
BRANDHOUSE,EQ,12.1,12.5,12.1,12.35,12.4,12.2,1525,18830.8,28-APR-2012,25,INE317J01011,
BRFL,EQ,254.15,255.05,251,254.9,252.45,254.15,7899,2010227.75,28-APR-2012,89,INE589G01011,
BRIGADE,EQ,54.35,56,54.25,55.85,55.9,55.05,896,49723.55,28-APR-2012,20,INE791I01019,
BRITANNIA,EQ,565,566,558,559.7,561.25,560.45,648,363418.3,28-APR-2012,67,INE216A01022,
BRITANNIA,N1,167.13,167.13,167.13,167.13,167.13,169.82,1,167.13,28-APR-2012,1,INE216A07045,
BROOKS,BE,15.45,15.95,15.45,15.55,15.5,15.7,1557,24176.95,28-APR-2012,10,INE650L01011,
BSELINFRA,EQ,3.25,3.45,3.2,3.35,3.25,3.35,6616,21573.2,28-APR-2012,20,INE395A01016,
BSL,EQ,17.5,17.55,16.7,17.1,17.55,17,1025,17538.75,28-APR-2012,6,INE594B01012,
BSTRANSCOM,EQ,195.65,209.8,195.65,205.4,208.95,205.85,4951,1014725.1,28-APR-2012,132,INE043K01011,
BURNPUR,EQ,6.05,6.5,6.05,6.45,6.5,6.05,8157,52369.7,28-APR-2012,31,INE817H01014,
BVCL,BE,12,12,12,12,12,12.1,21,252,28-APR-2012,1,INE139I01011,
CADILAHC,EQ,735,737,729.15,731.55,729.15,734.15,64,47079.25,28-APR-2012,24,INE010B01019,
CAIRN,EQ,337,339.4,335.7,338.3,338.95,335.8,55314,18671137.5,28-APR-2012,1107,INE910H01017,
CALSOFT,EQ,17.55,17.55,17.55,17.55,17.55,18.4,74,1298.7,28-APR-2012,1,INE526B01014,
CAMBRIDGE,EQ,18,18,18,18,18,18.7,1,18,28-APR-2012,1,INE692G01013,
CANBK,EQ,431.9,434.95,425,432.15,434.95,425.75,34290,14758633.5,28-APR-2012,979,INE476A01014,
CANDC,EQ,82.5,84.7,82.5,83.4,83.05,82.5,72,6005.3,28-APR-2012,7,INE874H01015,
CANFINHOME,EQ,100.75,107.9,100.75,107.45,107.7,106.4,2665,285934.15,28-APR-2012,95,INE477A01012,
CANTABIL,EQ,15.65,16.35,15.6,16.35,16.35,16.05,368,5844.75,28-APR-2012,5,INE068L01016,
CARBORUNIV,EQ,155.8,171,155.8,162.35,162.2,164.05,221,35831.9,28-APR-2012,9,INE120A01034,
CAREERP,EQ,187,189.9,184.25,186.05,184.6,185.05,491,91678.05,28-APR-2012,31,INE521J01018,
CASTROL,EQ,489,494,488.7,493.1,492.4,488.7,1483,729742.9,28-APR-2012,109,INE172A01019,
CCCL,EQ,15.1,15.65,15,15.4,15.65,15.15,2683,40977.7,28-APR-2012,32,INE429I01024,
CCL,EQ,180.25,180.4,178.25,179.35,179.4,178.8,1975,354520,28-APR-2012,42,INE421D01014,
CEATLTD,EQ,109.2,111,108.95,110.4,110.5,109.3,39211,4325781.4,28-APR-2012,894,INE482A01020,
CEBBCO,EQ,69.7,69.7,66,69.1,69.6,67.45,3281,225845.95,28-APR-2012,102,INE209L01016,
CELEBRITY,EQ,4.75,5.2,4.75,5.15,5.15,4.9,58,296.35,28-APR-2012,7,INE185H01016,
CELESTIAL,EQ,14.85,15,14.35,14.9,14.8,15.1,15719,229813.9,28-APR-2012,65,INE221I01017,
CENTENKA,EQ,109,111,109,109.8,109.75,109.45,348,38304.9,28-APR-2012,14,INE485A01015,
CENTEXT,EQ,2.05,2.4,2,2.3,2.3,2.2,5890,12343.5,28-APR-2012,14,INE281A01026,
CENTRALBK,EQ,96.6,96.6,94.35,95,95.45,94.4,29259,2777867.15,28-APR-2012,407,INE483A01010,
CENTURYPLY,EQ,61.25,61.95,61.25,61.6,61.95,61.8,4012,246088.75,28-APR-2012,11,INE348B01021,
CENTURYTEX,EQ,332.8,337.35,332.5,335.55,337.05,332.5,77176,25817065.85,28-APR-2012,1300,INE055A01016,
CERA,EQ,274.9,274.9,266,268.3,269.6,267.8,403,107807.65,28-APR-2012,20,INE739E01017,
CESC,EQ,251.4,254,250.75,252.65,252.5,250.1,5305,1339130.8,28-APR-2012,239,INE486A01013,
CHAMBLFERT,EQ,75.1,78.65,74.05,77.95,77.95,74.05,1390784,107564144.75,28-APR-2012,9931,INE085A01013,
CHEMFALKAL,EQ,45,46,43.1,45.95,46,46.55,355,16120.4,28-APR-2012,13,INE479E01028,
CHEMPLAST,EQ,9.55,9.55,9.55,9.55,9.55,9.1,13322,127225.1,28-APR-2012,17,INE488A01027,
CHENNPETRO,EQ,149,149.85,148.4,149.25,149.45,149.7,1688,251879.8,28-APR-2012,38,INE178A01016,
CHESLINTEX,EQ,6.75,6.75,6.75,6.75,6.75,7.1,402,2713.5,28-APR-2012,4,INE217C01018,
CHETTINAD,EQ,556.25,560.5,556.25,558.35,560.5,573,20,11167.5,28-APR-2012,2,INE132B01011,
CHOLAFIN,EQ,175.05,178.8,175.05,178.65,178.8,177,2335,414844.3,28-APR-2012,55,INE121A01016,
CINEMAX,EQ,33.25,33.5,32.5,32.75,32.95,33.1,8338,274199.7,28-APR-2012,91,INE704H01014,
CINEVISTA,EQ,2.45,2.85,2.45,2.8,2.85,2.65,90,235.5,28-APR-2012,4,INE039B01026,
CIPLA,EQ,312.25,312.75,309.65,310.8,311.9,310.55,18949,5888453.8,28-APR-2012,613,INE059A01026,
CLNINDIA,EQ,605.55,615,605,614.75,615,607.7,1369,839985.55,28-APR-2012,54,INE492A01029,
CLUTCHAUTO,EQ,27.85,27.85,27.35,27.45,27.7,27.5,488,13444.55,28-APR-2012,8,INE779B01019,
CMAHENDRA,EQ,129.05,133.95,129.05,130.7,130.55,131.1,1617,212413.2,28-APR-2012,31,INE378J01013,
CMC,EQ,900,909.85,891.15,894.8,891.15,894.95,147,131746,28-APR-2012,29,INE314A01017,
COALINDIA,EQ,350,352.8,348.1,350.85,351.95,351.25,85843,30063669.65,28-APR-2012,1853,INE522F01014,
COLPAL,EQ,1129.95,1130,1115,1116.95,1115.05,1109.7,874,977757.4,28-APR-2012,108,INE259A01022,
COMPUAGE,EQ,58,63.65,58,63.65,63.65,60.3,56,3406.2,28-APR-2012,2,INE070C01029,
COMPUSOFT,EQ,11.3,11.3,11.3,11.3,11.3,11.4,13,146.9,28-APR-2012,1,INE453B01029,
CONCOR,EQ,880,884,880,883.1,884,877.95,54,47637.8,28-APR-2012,12,INE111A01017,
CONSOFINVT,EQ,41.45,43,40.5,42,42,43,1501,63728,28-APR-2012,18,INE025A01027,
CORAL-HUB,EQ,3.8,4,3.8,3.85,3.85,3.85,15,57.45,28-APR-2012,4,INE108J01030,
CORDSCABLE,EQ,32.5,32.5,32.5,32.5,32.5,31.1,1,32.5,28-APR-2012,1,INE792I01017,
