SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ADORWELD,EQ,109.7,109.7,108.5,109.1,109.65,108.15,1006,109786.25,03-NOV-2013,82,INE045A01017,
ADSL,BE,19.55,19.95,19.3,19.5,19.5,19.05,5412,106047.35,03-NOV-2013,37,INE102I01027,
ADVANTA,EQ,115.4,116,114.1,115.3,115.5,114.45,2623,302266.05,03-NOV-2013,41,INE517H01028,
AEGISCHEM,EQ,155,156.95,152.2,154.4,155.1,152.3,13528,2087381.65,03-NOV-2013,289,INE208C01017,
AFL,EQ,33.1,33.1,30.25,31.45,30.75,30.25,3915,123816.6,03-NOV-2013,101,INE020G01017,
AFTEK,BE,3.35,3.45,3.25,3.45,3.45,3.3,43124,147470.9,03-NOV-2013,52,INE796A01023,
AGCNET,EQ,75,75,71,74.65,74.95,73.75,1888,141033.95,03-NOV-2013,33,INE676A01019,
AGRODUTCH,EQ,1.85,1.85,1.85,1.85,1.85,1.9,1500,2775,03-NOV-2013,2,INE135B01014,
AHLUCONT,BE,25.3,26.5,25.3,26,26.5,26.5,50,1301,03-NOV-2013,2,INE758C01029,
AHLWEST,EQ,103,103,103,103,103,101,140,14420,03-NOV-2013,3,INE915K01010,
AHMEDFORGE,EQ,91,94,89.55,93.6,93.15,90.05,7103,660332.7,03-NOV-2013,230,INE425A01011,
AIAENG,EQ,434.9,479,434.8,451.65,453,427.15,67799,30975177.5,03-NOV-2013,2718,INE212H01026,
AIL,EQ,356,358.95,354.2,356.75,355.9,355.95,6344,2266998.3,03-NOV-2013,243,INE878A01011,
AJANTPHARM,EQ,919.85,920.5,909,912.95,911.5,912.05,22489,20589153.8,03-NOV-2013,1009,INE031B01031,
AJMERA,EQ,58.5,60.9,58.05,59.9,59.1,57.45,5105,304307.95,03-NOV-2013,231,INE298G01027,
AKSHOPTFBR,EQ,14.85,14.95,14.45,14.7,14.85,14.35,9035,133396.05,03-NOV-2013,70,INE523B01011,
AKZOINDIA,EQ,870,872.9,857.05,868.7,868.05,859.85,1581,1371288.95,03-NOV-2013,167,INE133A01011,
ALBK,EQ,94.5,96.15,94.3,95.65,95.3,93.95,1151489,109879217.85,03-NOV-2013,9734,INE428A01015,
ALCHEM,EQ,48.45,49,45.05,48.05,49,47.4,3229,154988.8,03-NOV-2013,335,INE964B01033,
ALEMBICLTD,EQ,15,15.2,14.65,14.85,14.85,14.65,73427,1095292.05,03-NOV-2013,382,INE426A01027,
ALICON,EQ,64.6,64.6,64.6,64.6,64.6,68,200,12920,03-NOV-2013,1,INE062D01024,
ALKALI,EQ,21.1,21.1,17.45,17.8,17.6,17.85,7394,131669.6,03-NOV-2013,100,INE773I01017,
ALKYLAMINE,EQ,182.5,182.5,182.5,182.5,182.5,182,100,18250,03-NOV-2013,1,INE150B01013,
ALLCARGO,EQ,94.95,98.8,92.5,97.5,97.4,93.8,1801,172830.2,03-NOV-2013,95,INE418H01029,
ALLSEC,BE,30.15,30.15,30.15,30.15,30.15,28.75,145,4371.75,03-NOV-2013,2,INE835G01018,
ALOKTEXT,EQ,8,8.1,8,8.05,8.1,7.95,380907,3074136.6,03-NOV-2013,644,INE270A01011,
ALPHAGEO,BE,46.6,48.9,46,46.45,46,46.6,285,13281.9,03-NOV-2013,8,INE137C01018,
ALSTOMT&D,EQ,162,165,160.65,163.4,163.7,161,11782,1919223.95,03-NOV-2013,269,INE200A01026,
AMAR,BE,7.55,7.9,7.55,7.9,7.9,7.55,1352,10523.95,03-NOV-2013,11,INE787G01011,
AMARAJABAT,EQ,313,316.8,313,316,316.15,314.85,11793,3723421.7,03-NOV-2013,306,INE885A01032,
AMBUJACEM,EQ,188.45,189.15,188.45,188.8,188.5,188.2,57099,10785050.7,03-NOV-2013,913,INE079A01024,
AMDIND,EQ,11.3,11.3,11.3,11.3,11.3,10.8,300,3390,03-NOV-2013,2,INE005I01014,
AMRUTANJAN,EQ,114.95,114.95,113.05,113.85,113.5,113.8,5100,581047.6,03-NOV-2013,94,INE098F01023,
AMTEKAUTO,EQ,67.9,73,67.5,71.4,71.7,66.1,378587,26695112.55,03-NOV-2013,3266,INE130C01021,
AMTEKINDIA,EQ,65.65,69.2,65.65,68.4,68.75,65.65,9525,648447.5,03-NOV-2013,229,INE068D01021,
ANANTRAJ,EQ,54.25,56.45,54.15,56.2,56.4,53.9,650270,36146773.95,03-NOV-2013,3190,INE242C01024,
ANDHRABANK,EQ,61.8,63.2,61.1,62.85,62.75,60.85,1562216,97396561.25,03-NOV-2013,7594,INE434A01013,
ANDHRACEMT,EQ,5.45,5.45,5.45,5.45,5.45,5.2,1000,5450,03-NOV-2013,2,INE666E01012,
ANDHRSUGAR,EQ,109.8,109.8,107.05,107.95,107.9,106.85,1258,135993.85,03-NOV-2013,190,INE715B01013,
ANIKINDS,BE,20.5,22,20.5,22,22,21.1,150,3150,03-NOV-2013,2,INE087B01017,
ANKITMETAL,EQ,12.6,12.6,12.6,12.6,12.6,12.55,2000,25200,03-NOV-2013,1,INE106I01010,
ANSALAPI,EQ,18.4,18.75,18.2,18.5,18.6,18.3,12099,224406.45,03-NOV-2013,100,INE436A01026,
ANSALHSG,EQ,17.9,18.95,17.25,17.5,17.35,17.4,6563,115686.1,03-NOV-2013,143,INE880B01015,
ANTGRAPHIC,EQ,0.2,0.25,0.2,0.25,0.25,0.2,9450,2352.5,03-NOV-2013,5,INE414B01021,
APARINDS,EQ,121,123,116.7,119.85,120,120.2,3539,422158.9,03-NOV-2013,83,INE372A01015,
APCOTEXIND,EQ,133,134.65,130.1,132.3,133,131.75,5578,739398.15,03-NOV-2013,273,INE116A01024,
APLAPOLLO,EQ,147,151,145.7,150,150,146.85,6439,965276.55,03-NOV-2013,32,INE702C01019,
APLLTD,EQ,196,200,196,198.15,198,194.5,56548,11234200,03-NOV-2013,1015,INE901L01018,
APOLLOHOSP,EQ,899,900.5,894.1,898.05,900.4,893.4,8413,7553143.1,03-NOV-2013,508,INE437A01024,
APOLLOTYRE,EQ,74.35,74.75,72.5,72.85,73,73.8,1200820,88314250.2,03-NOV-2013,6353,INE438A01022,
APPAPER,EQ,282.5,284,276,278.75,280.25,283.9,18295,5116651.65,03-NOV-2013,543,INE435A01028,
APTECHT,EQ,72.5,73.8,72.45,72.85,72.85,72.5,66761,4879947.15,03-NOV-2013,927,INE266F01018,
AQUA,EQ,2.4,2.6,2.4,2.55,2.55,2.45,22647,56553.55,03-NOV-2013,45,INE544K01026,
ARCHIDPLY,EQ,6.25,6.25,6.25,6.25,6.25,6.5,300,1875,03-NOV-2013,1,INE877I01016,
ARCHIES,EQ,18.8,19,18.45,18.6,18.65,18.55,27287,509754.35,03-NOV-2013,181,INE731A01020,
ARIES,EQ,36.6,37.8,36.6,37.3,37.3,35.8,20127,748474,03-NOV-2013,131,INE298I01015,
ARSHIYA,EQ,16.5,16.7,16.2,16.65,16.7,15.95,78122,1297919.8,03-NOV-2013,183,INE968D01022,
ARSSINFRA,BE,22.4,22.4,20.9,21.9,21.4,21.35,13256,289270.9,03-NOV-2013,117,INE267I01010,
ARVIND,EQ,107,108.75,106.9,107.85,107.55,106.8,328469,35413225.45,03-NOV-2013,2120,INE034A01011,
ARVINDREM,EQ,52,55,52,54.2,55,52,123924,6679543.15,03-NOV-2013,627,INE211C01037,
ASAHIINDIA,EQ,42.5,46.4,42.5,45.45,45.9,43.95,10233,461263.45,03-NOV-2013,133,INE439A01020,
ASAHISONG,EQ,72.9,72.9,71,72,72.05,72,1896,135980.85,03-NOV-2013,64,INE228I01012,
ASHAPURMIN,EQ,40.7,41.25,39.55,39.8,39.7,39,246568,9932048.45,03-NOV-2013,1102,INE348A01023,
ASHIANA,EQ,50.1,51.95,50,51.45,51.5,50.1,3803,193666.25,03-NOV-2013,39,INE365D01021,
ASHOKA,EQ,47.8,47.8,46.1,46.9,47,46.25,3199,150750.65,03-NOV-2013,54,INE442H01029,
ASHOKLEY,EQ,18,18.25,17.65,18.05,18.1,17.8,4676385,84181040.35,03-NOV-2013,8649,INE208A01029,
ASIANELEC,BE,3.2,3.5,3.2,3.5,3.5,3.35,927,3179.25,03-NOV-2013,8,INE441A01026,
ASIANPAINT,EQ,543.95,545.9,536.75,538.15,537.5,542.8,173340,93720951.45,03-NOV-2013,3876,INE021A01026,
ASIANTILES,EQ,26.9,27.5,25.8,27,25.9,25.9,852,22948.75,03-NOV-2013,18,INE022I01019,
ASSAMCO,EQ,4.5,4.55,4.45,4.5,4.5,4.4,215593,971483.8,03-NOV-2013,191,INE442A01024,
ASTEC,EQ,28.1,28.1,28.1,28.1,28.1,26,1909,53642.9,03-NOV-2013,6,INE563J01010,
ASTERSILI,BE,8,8,8,8,8,8.2,200,1600,03-NOV-2013,1,INE900K01012,
ASTRAL,EQ,265,287,265,278.9,282.1,257.25,35784,9920601.05,03-NOV-2013,1317,INE006I01038,
ASTRAMICRO,EQ,42.9,42.9,41.55,41.7,41.7,41.8,22284,931427.9,03-NOV-2013,273,INE386C01029,
ASTRAZEN,EQ,852,869.95,852,865.35,867,854,7643,6599016.65,03-NOV-2013,476,INE203A01020,
ATFL,EQ,549,549,535.05,543.35,549,537.6,11387,6170598.2,03-NOV-2013,516,INE209A01019,
ATLANTA,EQ,31.5,33,30.05,31.55,31.7,30.85,2030,64000.5,03-NOV-2013,32,INE285H01022,
ATLASCYCLE,EQ,262.95,262.95,258.3,260.5,259.5,260.05,2942,766407.4,03-NOV-2013,127,INE446A01017,
ATUL,EQ,394,402,392,399.7,398.35,392.05,9842,3926415.3,03-NOV-2013,318,INE100A01010,
ATULAUTO,EQ,260,260,256,258.5,258.9,252.25,1864,481205.45,03-NOV-2013,48,INE951D01010,
AURIONPRO,EQ,55,55,55,55,55,50,10,550,03-NOV-2013,1,INE132H01018,
AUROPHARMA,EQ,229.7,238,229.7,236.85,237.5,229.75,982170,231557896.2,03-NOV-2013,9776,INE406A01037,
AUSTRAL,BE,0.55,0.65,0.55,0.6,0.65,0.6,56146,34212.7,03-NOV-2013,27,INE455J01027,
AUTOAXLES,EQ,269,269,250.05,259.75,262.95,262.75,126,32954.05,03-NOV-2013,25,INE449A01011,
AUTOIND,EQ,70,71.5,70,70.55,70,69.4,13792,973286,03-NOV-2013,347,INE718H01014,
AVANTI,EQ,250,250,246.2,246.4,246.2,246.55,1208,298657.85,03-NOV-2013,50,INE871C01012,
AVTNPL,EQ,19.8,20.1,19.6,19.7,19.9,19.15,25253,500529.1,03-NOV-2013,161,INE488D01021,
AXIS-IT&T,EQ,47.1,51.65,47.1,50.7,51.65,49.1,1337,66011.35,03-NOV-2013,38,INE555B01013,
AXISBANK,EQ,1229.9,1231,1213,1219.3,1214.9,1218.9,236741,289450111.9,03-NOV-2013,8552,INE238A01026,
AXISGOLD,EQ,3244,3244,2955,2977,2989,2952.35,416,1241389.6,03-NOV-2013,122,INF846K01347,
BAFNAPHARM,EQ,26.9,26.9,25.55,26,26.9,26.1,529,13759.85,03-NOV-2013,8,INE878I01014,
BAGFILMS,EQ,3,3.1,2.95,3.05,3.1,3,68516,210722.75,03-NOV-2013,53,INE116D01028,
BAJAJ-AUTO,EQ,2150,2150,2124,2127.7,2126.2,2124.9,19187,40857189.55,03-NOV-2013,1401,INE917I01010,
BAJAJCORP,EQ,251.4,251.4,246.1,248.35,250,246.05,25997,6478326.75,03-NOV-2013,732,INE933K01021,
BAJAJELEC,EQ,170,173,167.75,171.75,171.85,165.35,128385,22000273.85,03-NOV-2013,2190,INE193E01025,
BAJAJFINSV,EQ,645,658.8,645,656.8,658,649,13625,8930988.55,03-NOV-2013,657,INE918I01018,
BAJAJHIND,EQ,14.2,14.4,14.1,14.3,14.3,14.05,971852,13873443.7,03-NOV-2013,1725,INE306A01021,
BAJAJHLDNG,EQ,855,855,835.35,844,840,844.35,3521,2979536.55,03-NOV-2013,401,INE118A01012,
BAJFINANCE,EQ,1375,1390,1355.55,1368.45,1355.55,1367.35,5481,7531014.1,03-NOV-2013,606,INE296A01016,
BALAJITELE,EQ,33.3,35.05,33.3,34.9,35,33.7,85646,2962635.4,03-NOV-2013,484,INE794B01026,
BALAMINES,EQ,37.35,37.35,36.6,37.05,37.2,36.45,1555,57667.7,03-NOV-2013,28,INE050E01027,
BALKRISIND,EQ,280.3,294,280,287.95,287,279.9,44990,12976450.15,03-NOV-2013,1485,INE787D01026,
BALLARPUR,EQ,13.7,13.7,13.1,13.5,13.45,13.45,173978,2355288.55,03-NOV-2013,511,INE294A01037,
BALMLAWRIE,EQ,310,314.05,310,312.3,313.5,308.45,11136,3480091.4,03-NOV-2013,289,INE164A01016,
BALRAMCHIN,EQ,43,44.35,43,43.9,43.6,42.85,193956,8521731.65,03-NOV-2013,1173,INE119A01028,
BANARISUG,EQ,740,740,740,740,740,740,1,740,03-NOV-2013,1,INE459A01010,
BANCOINDIA,EQ,43,43,40.4,42.6,42.8,42.8,7409,314231.35,03-NOV-2013,79,INE213C01025,
BANG,EQ,10.5,10.5,10.5,10.5,10.5,10.6,90,945,03-NOV-2013,1,INE863I01016,
BANKBARODA,EQ,678,681.85,672.5,677.7,673.35,671.85,357448,242508851.15,03-NOV-2013,8177,INE028A01013,
BANKBEES,EQ,1180,1180,1165.01,1170.56,1165.01,1175.78,1433,1679665.6,03-NOV-2013,85,INF732E01078,
BANKINDIA,EQ,224,226.4,222.55,223.85,223.6,221.45,1405407,315067443.8,03-NOV-2013,14805,INE084A01016,
BARTRONICS,BE,7.5,7.95,7.5,7.75,7.7,7.85,11063,86009,03-NOV-2013,51,INE855F01034,
BASF,EQ,590,594,562,590.3,594,587.2,5773,3397579.15,03-NOV-2013,380,INE373A01013,
BATAINDIA,EQ,915,920.4,908.15,912.65,913,920.4,25495,23294524,03-NOV-2013,1160,INE176A01010,
BAYERCROP,EQ,1811,1811,1750,1754.75,1755,1779.25,2262,3979449.15,03-NOV-2013,408,INE462A01022,
BBL,EQ,331,350,331,346.6,344,339.9,1211,419404.3,03-NOV-2013,244,INE464A01028,
BBTC,EQ,119.6,121.65,118.6,119.2,119.5,118.7,17190,2061577.55,03-NOV-2013,244,INE050A01025,
BEDMUTHA,EQ,10,10,10,10,10,9.9,210,2100,03-NOV-2013,2,INE844K01012,
BEL,EQ,1081,1082.9,1070,1074.2,1075,1069.2,940,1010507.9,03-NOV-2013,199,INE263A01016,
BEML,EQ,188.7,191,187.1,189.3,189.5,187.35,46952,8888211.5,03-NOV-2013,944,INE258A01016,
BERGEPAINT,EQ,236.8,240,235.25,236.5,235.5,232.85,99371,23541433.45,03-NOV-2013,2249,INE463A01020,
BFINVEST,EQ,45,45,45,45,45,40,1,45,03-NOV-2013,1,INE878K01010,
BFUTILITIE,EQ,356,366.85,356,366.85,366.85,349.4,230523,83960620.9,03-NOV-2013,2673,INE243D01012,
BGRENERGY,EQ,116.55,117.9,116.05,116.7,116.8,115.7,115894,13550646,03-NOV-2013,1509,INE661I01014,
BHAGYNAGAR,EQ,9,9,9,9,9,9.05,90,810,03-NOV-2013,1,INE458B01028,
BHARATFORG,EQ,294.9,299.75,292.1,296.8,295.45,295.2,38268,11388183.35,03-NOV-2013,1286,INE465A01025,
BHARTIARTL,EQ,366.5,369,364,365.3,364,367.2,279832,102494194.9,03-NOV-2013,3973,INE397D01024,
BHARTISHIP,BE,28.2,28.8,28,28.5,28.3,27.8,9193,261022.25,03-NOV-2013,84,INE673G01013,
BHEL,EQ,144.6,145.7,144.1,144.55,144.25,143.55,1074457,155686823.9,03-NOV-2013,11389,INE257A01026,
BHUSANSTL,EQ,494,499,493.3,494.3,494,491.8,7002,3468463.25,03-NOV-2013,135,INE824B01021,
BIL,EQ,196.9,196.9,188.3,189.8,188.3,189.25,3213,614080.3,03-NOV-2013,131,INE828A01016,
BILPOWER,EQ,1.7,1.8,1.7,1.8,1.8,1.75,3900,6980,03-NOV-2013,7,INE952D01018,
BINANIIND,EQ,70.8,72,67.35,69.95,70.3,67.55,7265,506622.2,03-NOV-2013,644,INE071A01013,
BINDALAGRO,BE,21.05,22.45,21.05,21.95,21.8,22.05,13390,294540.95,03-NOV-2013,49,INE143A01010,
BIOCON,EQ,352,354.95,351.9,353.35,353.25,350.6,90121,31829945.5,03-NOV-2013,2253,INE376G01013,
BIRLACORPN,EQ,220.25,226.8,219.95,225.45,225.1,219.6,4843,1083131.95,03-NOV-2013,207,INE340A01012,
BIRLACOT,BE,0.15,0.15,0.1,0.1,0.1,0.1,109005,12230.75,03-NOV-2013,24,INE655I01024,
BIRLAMONEY,BE,14.2,14.25,14.2,14.25,14.25,13.6,2124,30214.5,03-NOV-2013,8,INE865C01022,
BIRLAPOWER,BE,0.25,0.25,0.2,0.2,0.25,0.25,272568,64162.5,03-NOV-2013,87,INE224B01024,
BLISSGVS,EQ,33.6,34.05,32.6,33,33,33.15,5720,189792.1,03-NOV-2013,78,INE416D01022,
BLKASHYAP,EQ,5.95,6.3,5.85,6.25,6.3,5.95,24286,150111.95,03-NOV-2013,84,INE350H01032,
BLUEDART,EQ,2800,2860.2,2800,2851.8,2850,2798,888,2528892,03-NOV-2013,130,INE233B01017,
BLUESTARCO,EQ,156.25,157.5,152.7,153.7,153.3,155.1,4986,771400.85,03-NOV-2013,184,INE472A01039,
BLUESTINFO,EQ,85,85,81.85,82.3,82.3,81.8,250,20799.75,03-NOV-2013,6,INE504B01011,
BOMDYEING,EQ,68.7,68.9,67.85,68.1,68.1,68.15,158983,10870126.8,03-NOV-2013,1666,INE032A01023,
BOSCHLTD,EQ,8802,8802,8750.1,8778.1,8784,8814.3,432,3792751.5,03-NOV-2013,151,INE323A01026,
BPCL,EQ,359.4,365.7,358.15,364.5,364,355.8,188745,68631678.15,03-NOV-2013,3874,INE029A01011,
BPL,EQ,13.85,14.4,13.8,14.05,14,13.85,24652,345061.3,03-NOV-2013,155,INE110A01019,
BRANDHOUSE,EQ,3.05,3.05,3.05,3.05,3.05,2.95,20904,63757.2,03-NOV-2013,13,INE317J01011,
BRFL,EQ,192.95,192.95,190.25,191.15,191,189.5,596,114053.45,03-NOV-2013,108,INE589G01011,
BRIGADE,EQ,57,57.95,55.6,57.3,57.3,56.8,16802,960320.85,03-NOV-2013,522,INE791I01019,
BRITANNIA,EQ,941,956.85,941,948.6,952.25,939.95,14034,13316833.2,03-NOV-2013,1012,INE216A01022,
BROOKS,EQ,16,16,15.5,15.85,15.85,15.4,5022,79546.95,03-NOV-2013,59,INE650L01011,
BSELINFRA,BE,1.65,1.7,1.6,1.65,1.7,1.65,2624,4303.4,03-NOV-2013,13,INE395A01016,
BSLGOLDETF,EQ,3078,3079,2970,2992.95,2995,2952.4,97,292032.85,03-NOV-2013,43,INF209K01HT2,
BSLIMITED,EQ,122.3,133.85,121.9,130.9,129.5,119.25,48267,6310784.6,03-NOV-2013,1863,INE043K01011,
BSLNIFTY,EQ,58.5,58.5,57.5,57.5,57.5,58.35,42,2427,03-NOV-2013,4,INF209K01IR4,
BURNPUR,EQ,7.75,8.5,7.75,8.15,8.15,7.95,20092,163802.75,03-NOV-2013,61,INE817H01014,
CADILAHC,EQ,698.95,712,692,702.15,701.25,684.2,62421,43788996.3,03-NOV-2013,2422,INE010B01019,
CAIRN,EQ,323,324.5,321.2,322.3,321.95,321.95,171569,55374238.8,03-NOV-2013,3032,INE910H01017,
CALSOFT,EQ,5.4,5.4,5.4,5.4,5.4,5.15,500,2700,03-NOV-2013,1,INE526B01014,
CANBK,EQ,265.9,271.8,265.3,269.25,268.6,265.15,499638,134478182.6,03-NOV-2013,7437,INE476A01014,
CANDC,EQ,33.3,33.35,30.95,32.25,31.05,31.8,521,16866.45,03-NOV-2013,23,INE874H01015,
CANFINHOME,EQ,152.5,155,150.05,153.15,153,152.4,4956,756846.9,03-NOV-2013,205,INE477A01012,
CANTABIL,EQ,16.75,16.95,16.35,16.35,16.35,16.75,465,7758.1,03-NOV-2013,216,INE068L01016,
CAPF,EQ,156,166.85,156,164.5,164.85,160.25,2874,471381.15,03-NOV-2013,185,INE688I01017,
CARBORUNIV,EQ,115,119.8,113,116.65,119.55,115.05,4101,476541.6,03-NOV-2013,412,INE120A01034,
CAREERP,EQ,68,70.5,67.3,68.35,67.45,67.2,1489,102834,03-NOV-2013,46,INE521J01018,
CARERATING,EQ,686.55,694.9,681.55,690.15,692.75,681.1,3165,2184654.95,03-NOV-2013,277,INE752H01013,
CASTROL,EQ,310,312,309.1,311.15,311.2,308.8,40882,12687076.45,03-NOV-2013,1238,INE172A01019,
CCCL,EQ,4.2,4.2,3.9,4.1,4.2,3.85,157395,650375.6,03-NOV-2013,228,INE429I01024,
CCL,EQ,27.5,28.25,27.5,28.05,28.2,27.6,18539,518739.15,03-NOV-2013,126,INE421D01022,
CEATLTD,EQ,183.1,187.4,183.1,186.5,186,184.35,68607,12776568.1,03-NOV-2013,1167,INE482A01020,
CEBBCO,EQ,9.4,9.75,9.35,9.5,9.55,9.35,17062,161309.5,03-NOV-2013,142,INE209L01016,
CELESTIAL,EQ,15.85,16,14.7,15.7,16,15.1,4602,71514.5,03-NOV-2013,81,INE221I01017,
CENTENKA,EQ,132.05,136.3,131.5,135.1,135,131.3,30050,4037679.5,03-NOV-2013,681,INE485A01015,
CENTRALBK,EQ,57.75,59.85,57.2,59.1,59.1,56.55,740443,43455620.9,03-NOV-2013,5078,INE483A01010,
CENTUM,EQ,136.9,136.9,136.9,136.9,136.9,132,25,3422.5,03-NOV-2013,1,INE320B01020,
CENTURYPLY,EQ,27,31.95,26.65,27.95,28.45,27.8,7180,201657.75,03-NOV-2013,73,INE348B01021,
CENTURYTEX,EQ,279.5,280.4,274.55,276.6,274.55,277.85,69588,19345463.9,03-NOV-2013,1225,INE055A01016,
CERA,EQ,593.95,594,561.55,569.5,566,570.2,4463,2542262.3,03-NOV-2013,247,INE739E01017,
CESC,EQ,377.9,381.7,375.65,377.8,378,377.4,31443,11933503.75,03-NOV-2013,1213,INE486A01013,
CGCL,EQ,118,118,117,118,118,119.4,102,12035,03-NOV-2013,3,INE180C01018,
CHAMBLFERT,EQ,36,36.45,35.9,36.25,36.15,35.6,431706,15621577.5,03-NOV-2013,1795,INE085A01013,
CHEMFALKAL,EQ,63.4,64.9,62.7,63.5,64.9,62.1,652,41422.2,03-NOV-2013,22,INE479E01028,
CHENNPETRO,EQ,54,57.4,54,56.2,56.45,53.7,72241,4030955.95,03-NOV-2013,1394,INE178A01016,
CHOLAFIN,EQ,238.9,240,230.3,238.65,238.95,232.55,8651,2052082.6,03-NOV-2013,413,INE121A01016,
CHROMATIC,BE,4.75,4.75,4.55,4.6,4.55,4.55,6323,28988.85,03-NOV-2013,9,INE662C01015,
CINELINE,EQ,7.5,7.5,7.5,7.5,7.5,7.15,65,487.5,03-NOV-2013,3,INE704H01022,
CINEMAXIN,EQ,290,302,289.2,297.95,291.35,288.8,14308,4245527,03-NOV-2013,234,INE460N01011,
CIPLA,EQ,416.75,420.95,416.75,418,418,416.3,145233,60769362.45,03-NOV-2013,2913,INE059A01026,
CLNINDIA,EQ,580,586.2,567.65,583.85,584.9,577.95,12734,7413331.35,03-NOV-2013,648,INE492A01029,
CLUTCHAUTO,BE,13.7,14.7,13.7,14.4,14.5,14.4,836,12049.7,03-NOV-2013,13,INE779B01019,
CMAHENDRA,EQ,190.25,196.9,190.25,193.75,194,191.4,13160,2530633.95,03-NOV-2013,268,INE378J01013,
CMC,EQ,1374,1384.9,1344.65,1374.7,1377.5,1351.35,3522,4826510.3,03-NOV-2013,381,INE314A01017,
COALINDIA,EQ,294.9,294.9,290.1,291.9,291.3,292.05,146312,42732994.15,03-NOV-2013,3214,INE522F01014,
COLPAL,EQ,1251.1,1262.65,1251.1,1260.1,1261.7,1248.15,25129,31646290.05,03-NOV-2013,1629,INE259A01022,
COMPUAGE,EQ,48.7,49,48,48.65,49,49.1,2140,104260,03-NOV-2013,25,INE070C01029,
COMPUSOFT,EQ,9.25,9.5,9.25,9.4,9.25,9.3,14002,132019.25,03-NOV-2013,32,INE453B01029,
CONCOR,EQ,766.6,796.1,765,788.5,786,761.1,4019,3161877.05,03-NOV-2013,660,INE111A01017,
CONSOFINVT,EQ,30.5,30.5,30.5,30.5,30.5,30.5,200,6100,03-NOV-2013,1,INE025A01027,
COREEDUTEC,EQ,19.2,19.7,19.2,19.5,19.6,19,67774,1316349.5,03-NOV-2013,346,INE247G01024,
COROMANDEL,EQ,218.6,222.3,218,221.55,220.9,219.4,8003,1767001.7,03-NOV-2013,219,INE169A01031,
COROMANDEL,N1,14.6,14.6,14.6,14.6,14.6,14.5,2,29.2,03-NOV-2013,1,INE169A08010,
CORPBANK,EQ,309.9,318,308.1,312.4,312.2,305.15,92116,28879672.4,03-NOV-2013,2201,INE112A01015,
