SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ASHAPURMIN,EQ,56.8,57.3,56.15,56.75,57,57.2,25564,1446699.75,22-MAR-2014,187,INE348A01023,
ASHIANA,EQ,80,80.9,80,80.85,80.9,80.95,701,56573.9,22-MAR-2014,6,INE365D01021,
ASHOKA,EQ,74.8,76.15,73.65,75.35,75.9,75.4,16562,1245674.15,22-MAR-2014,142,INE442H01029,
ASHOKLEY,EQ,18.6,18.65,18.35,18.5,18.5,18.5,926893,17157287.55,22-MAR-2014,2735,INE208A01029,
ASIANHOTNR,EQ,95.35,105,95.35,102.05,105,99,158,15756.75,22-MAR-2014,32,INE363A01022,
ASIANPAINT,EQ,509,510.3,506.4,506.85,506.7,510.1,24307,12340786.7,22-MAR-2014,751,INE021A01026,
ASSAMCO,EQ,4.25,4.35,4.25,4.3,4.3,4.3,16283,69830.75,22-MAR-2014,43,INE442A01024,
ASTRAL,EQ,475.95,479.5,469.95,473.2,472.1,470.7,1821,864339.85,22-MAR-2014,166,INE006I01038,
ASTRAMICRO,EQ,48.65,48.8,48.25,48.65,48.75,48.35,10075,489180.15,22-MAR-2014,98,INE386C01029,
ASTRAZEN,EQ,1135,1145.75,1130.05,1133.5,1132.3,1126.1,3532,4012862.4,22-MAR-2014,485,INE203A01020,
ATFL,EQ,465.1,479.9,465.1,474.6,477.7,467.7,4625,2189715.4,22-MAR-2014,224,INE209A01019,
ATLANTA,EQ,38,38.8,37.5,38.8,38.1,38,101108,3921640.3,22-MAR-2014,45,INE285H01022,
ATLASCYCLE,EQ,230.45,233.9,230.45,232.6,233,230.45,10585,2461131.9,22-MAR-2014,221,INE446A01017,
ATNINTER,EQ,0.3,0.3,0.3,0.3,0.3,0.25,700,210,22-MAR-2014,3,INE803A01027,
ATUL,EQ,430.55,431.8,424,426.9,426.5,433.1,2074,887103.95,22-MAR-2014,118,INE100A01010,
ATULAUTO,EQ,336.55,349.8,336.55,348.8,348.7,344.3,1530,532186.85,22-MAR-2014,33,INE951D01010,
AURIONPRO,EQ,187,195,187,191.4,192.65,195.5,808,153528.9,22-MAR-2014,30,INE132H01018,
AUROPHARMA,EQ,534.9,536.3,532.65,534.45,535,534.6,172268,92051352.85,22-MAR-2014,2846,INE406A01037,
AUSTRAL,EQ,0.5,0.5,0.45,0.5,0.5,0.45,40393,19857.9,22-MAR-2014,14,INE455J01027,
AUTOAXLES,EQ,360,362.7,350,356.95,359.9,350.4,710,253610.5,22-MAR-2014,122,INE449A01011,
AUTOIND,EQ,68.2,70.6,68.2,69.9,69.4,68,46331,3229414.55,22-MAR-2014,623,INE718H01014,
AVANTI,BE,508.9,508.9,488.15,497.3,496,484.7,8106,4059860.45,22-MAR-2014,160,INE871C01012,
AVTNPL,EQ,21.1,21.1,20.8,20.9,21,20.8,13947,292723.2,22-MAR-2014,115,INE488D01021,
AXISBANK,EQ,1393.1,1396,1378.9,1389.2,1391.2,1394.25,346269,480801551.05,22-MAR-2014,10631,INE238A01026,
AXISGOLD,EQ,2875,2875,2874,2874,2874,2820,3,8624,22-MAR-2014,3,INF846K01347,
BAFNAPHARM,EQ,18.5,18.5,17.9,18.3,18.15,17.8,2560,46676.35,22-MAR-2014,31,INE878I01014,
BAGFILMS,EQ,2.35,2.4,2.35,2.35,2.4,2.35,18310,43133.5,22-MAR-2014,11,INE116D01028,
BAJAJ-AUTO,EQ,1979,1994.4,1975,1981.1,1985,1977.85,6324,12534604.3,22-MAR-2014,451,INE917I01010,
BAJAJCORP,EQ,228.7,234.45,228.5,232.55,231.5,227.85,26144,6073473.05,22-MAR-2014,650,INE933K01021,
BAJAJELEC,EQ,265.95,275.75,263.35,273.6,274.15,265.3,179834,48980527.65,22-MAR-2014,3584,INE193E01025,
BAJAJFINSV,EQ,720,726,716,720.6,717,715.05,5600,4041755,22-MAR-2014,382,INE918I01018,
BAJAJHIND,EQ,16.25,16.65,16,16.5,16.55,16.05,928026,15188465.95,22-MAR-2014,2515,INE306A01021,
BAJAJHLDNG,EQ,981.7,992,970.2,974,972.2,989.95,974,951480.85,22-MAR-2014,152,INE118A01012,
BAJFINANCE,EQ,1680,1689,1680,1684.5,1682.2,1673.3,456,767178.55,22-MAR-2014,67,INE296A01016,
BALAJITELE,EQ,45.75,46.2,45.35,46.05,46,45.9,18932,869216,22-MAR-2014,128,INE794B01026,
BALAMINES,EQ,38.6,38.6,38,38.1,38,39,626,23868.85,22-MAR-2014,27,INE050E01027,
BALKRISIND,EQ,454.3,466.5,453,456.6,458,451.95,46957,21622865.25,22-MAR-2014,1800,INE787D01026,
BALLARPUR,EQ,12,12.05,11.85,11.9,11.85,12,42656,508642.3,22-MAR-2014,87,INE294A01037,
BALMLAWRIE,EQ,303,306.3,301.8,304.45,304,303.8,1947,592896.45,22-MAR-2014,184,INE164A01016,
BALPHARMA,EQ,33.6,33.6,33,33.35,33.35,32.05,3,99.95,22-MAR-2014,3,INE083D01012,
BALRAMCHIN,EQ,51.45,52.15,50.95,51.9,51.8,50.8,117478,6068150.15,22-MAR-2014,694,INE119A01028,
BANARISUG,EQ,870,870,870,870,870,833,1,870,22-MAR-2014,1,INE459A01010,
BANCOINDIA,EQ,63,64.75,61.1,63.9,64.75,63.3,23253,1471962.35,22-MAR-2014,434,INE213C01025,
BANKBARODA,EQ,657.95,658.15,653,655.15,654.65,656.15,57929,37927747.3,22-MAR-2014,1415,INE028A01013,
BANKBEES,EQ,1230,1230,1228,1229.72,1230,1229.15,28,34427,22-MAR-2014,11,INF732E01078,
BANKINDIA,EQ,202.8,203.3,201.5,202.25,202,202,242049,48963981.25,22-MAR-2014,2422,INE084A01016,
BANSWRAS,EQ,48.95,48.95,47,47,47,45.65,105,5091,22-MAR-2014,2,INE629D01012,
BARTRONICS,EQ,5.6,5.85,5.6,5.85,5.85,5.75,1595,9157,22-MAR-2014,11,INE855F01034,
BASF,EQ,808.2,825,797.7,801.6,801.1,796.9,22177,17922134.85,22-MAR-2014,1464,INE373A01013,
BASML,EQ,106,107,105.05,106,105.05,106.05,502,53212.05,22-MAR-2014,4,INE186H01014,
BATAINDIA,EQ,1102.1,1115.4,1101.05,1112.05,1114.7,1102.35,22719,25234858.55,22-MAR-2014,947,INE176A01010,
BAYERCROP,EQ,1399,1424.9,1383.1,1407.7,1413.5,1386.2,6409,8986524.8,22-MAR-2014,499,INE462A01022,
BBL,EQ,460.05,465,460,462.15,464.95,462.7,2367,1094138.5,22-MAR-2014,436,INE464A01028,
BBTC,EQ,95.45,95.45,93.75,94.55,93.75,95.3,5254,497399.8,22-MAR-2014,69,INE050A01025,
BEDMUTHA,EQ,8.9,8.9,8.9,8.9,8.9,8.5,48,427.2,22-MAR-2014,1,INE844K01012,
BEL,EQ,1025,1027,1005,1009.95,1005,990.3,2132,2164871.4,22-MAR-2014,294,INE263A01016,
BEML,EQ,270.05,271.6,264,267.1,267.05,269.5,38501,10331185.75,22-MAR-2014,973,INE258A01016,
BEPL,EQ,10,11,10,11,11,10.75,201,2110.95,22-MAR-2014,3,INE922A01025,
BERGEPAINT,EQ,212.9,212.9,208.5,209.4,209.05,211.4,20218,4230276,22-MAR-2014,462,INE463A01020,
BFINVEST,EQ,43.5,47.25,43.5,45.7,45,41.6,1908,86068,22-MAR-2014,31,INE878K01010,
BFUTILITIE,EQ,491.8,536,489.9,536,536,487.3,377756,196928090.65,22-MAR-2014,10700,INE243D01012,
BGLOBAL,BE,6.75,7.45,6.75,7.35,7.35,7.1,1397,9849.2,22-MAR-2014,9,INE224M01013,
BGRENERGY,EQ,108.35,114.8,108,114.3,114.2,107.7,362442,41085574.25,22-MAR-2014,4457,INE661I01014,
BHAGYNAGAR,EQ,13.5,13.5,13.4,13.4,13.4,13.65,200,2690,22-MAR-2014,2,INE458B01028,
BHARATFORG,EQ,396,396,393.5,394.3,394.5,395.25,22039,8695491.2,22-MAR-2014,687,INE465A01025,
BHARATGEAR,EQ,37.2,39.9,37.2,39.9,39.9,38.55,41,1538.7,22-MAR-2014,2,INE561C01019,
BHARATRAS,EQ,293.5,324.3,293.5,313.2,324.2,308.9,268,83663.65,22-MAR-2014,39,INE838B01013,
BHARTIARTL,EQ,292.5,294.9,292.5,293.9,293.9,292.45,170901,50247639.5,22-MAR-2014,1787,INE397D01024,
BHARTISHIP,BE,24.2,24.85,24.2,24.5,24.4,24.4,2625,64442.25,22-MAR-2014,21,INE673G01013,
BHEL,EQ,188.3,188.6,187,187.4,187.6,187.75,104936,19665187.15,22-MAR-2014,1437,INE257A01026,
BHUSANSTL,EQ,445,455,445,448.9,448.6,450.4,10914,4919567.1,22-MAR-2014,101,INE824B01021,
BIL,EQ,215,228.4,213.15,225.15,223.25,213.55,27452,6110015.15,22-MAR-2014,696,INE828A01016,
BILPOWER,EQ,1.95,1.95,1.95,1.95,1.95,1.9,100,195,22-MAR-2014,1,INE952D01018,
BINANIIND,EQ,71.55,71.6,70.35,71.25,71.55,71.35,394,27991.65,22-MAR-2014,47,INE071A01013,
BINDALAGRO,EQ,23.5,24.15,23.5,23.55,24.15,23.5,1004,23639,22-MAR-2014,13,INE143A01010,
BIOCON,EQ,435.9,436,432.75,433.55,434,433.85,34315,14880739.85,22-MAR-2014,853,INE376G01013,
BIRLACORPN,EQ,270,270,260.85,263.6,266.45,267.3,4038,1069563.8,22-MAR-2014,183,INE340A01012,
BIRLACOT,EQ,0.1,0.1,0.05,0.1,0.1,0.1,533880,46170.5,22-MAR-2014,36,INE655I01024,
BIRLAERIC,BE,28.05,30.85,28.05,30.85,30.85,29.4,14758,454581.45,22-MAR-2014,56,INE800A01015,
BIRLAMONEY,EQ,12.7,12.7,12.25,12.3,12.25,12.4,925,11444.5,22-MAR-2014,11,INE865C01022,
BLISSGVS,EQ,46.1,48.5,44.5,46.1,45.35,46.35,5192,241588.9,22-MAR-2014,147,INE416D01022,
BLKASHYAP,EQ,5.2,5.45,5.2,5.25,5.25,5.25,11760,62171.2,22-MAR-2014,7,INE350H01032,
BLUEDART,EQ,3400,3457.55,3399.95,3424.5,3447.1,3410.2,193,660122.05,22-MAR-2014,96,INE233B01017,
BLUESTARCO,EQ,187,187.45,183.05,184.75,183.2,186.7,6899,1281563.9,22-MAR-2014,288,INE472A01039,
BLUESTINFO,EQ,118,122,118,119.35,119.9,118.8,2264,271891.65,22-MAR-2014,66,INE504B01011,
BODALCHEM,EQ,16,16.25,16,16,16.25,15.5,101,1616.25,22-MAR-2014,8,INE338D01028,
BOMDYEING,EQ,54.95,55,54.15,54.7,54.95,54.85,79618,4358904.7,22-MAR-2014,680,INE032A01023,
BOSCHLTD,EQ,10101,10419.8,10101,10332.15,10340,10055.45,2312,23753288.75,22-MAR-2014,741,INE323A01026,
BPCL,EQ,428,432.9,427.5,430.15,431.1,428.1,137327,59125671,22-MAR-2014,2419,INE029A01011,
BPL,EQ,13.6,13.6,13.4,13.4,13.4,13.4,1208,16275.5,22-MAR-2014,13,INE110A01019,
BRANDHOUSE,EQ,2.1,2.1,1.9,2.05,2.05,2,1799,3694.8,22-MAR-2014,14,INE317J01011,
BRFL,EQ,200,228,199,205.7,200.15,202.95,270766,55689494.85,22-MAR-2014,1779,INE589G01011,
BRIGADE,EQ,58.65,59.35,58.65,59,58.7,58.65,1506,88805.55,22-MAR-2014,54,INE791I01019,
BRITANNIA,EQ,861,866.7,861,862.85,863,858.3,4877,4215652.05,22-MAR-2014,345,INE216A01022,
BROADCAST,EQ,3.75,3.75,3.75,3.75,3.75,3.75,100,375,22-MAR-2014,1,INE698H01018,
BROOKS,EQ,17.85,17.85,17.5,17.55,17.55,17.4,1417,24877.85,22-MAR-2014,20,INE650L01011,
BSELINFRA,EQ,1.3,1.35,1.3,1.3,1.3,1.35,1226,1598.8,22-MAR-2014,7,INE395A01016,
BSL,EQ,14.55,15.9,14.5,14.8,15.9,14.6,260,3771.8,22-MAR-2014,5,INE594B01012,
BSLGOLDETF,EQ,2947.9,2947.9,2908.55,2908.55,2908.55,2890.45,9,26452.4,22-MAR-2014,3,INF209K01HT2,
BSLIMITED,EQ,12.7,13,12.7,12.95,13,12.8,254470,3271902.45,22-MAR-2014,367,INE043K01029,
BSLNIFTY,EQ,60,60,60,60,60,59.5,100,6000,22-MAR-2014,1,INF209K01IR4,
BURNPUR,EQ,12.25,12.9,11.6,12.55,12.35,12.25,42348,527896.75,22-MAR-2014,378,INE817H01014,
CADILAHC,EQ,985,994,982.75,985.8,988,980.95,4695,4640027.7,22-MAR-2014,390,INE010B01019,
CAIRN,EQ,330.05,330.55,329,329.45,329.6,330.05,21900,7216831.35,22-MAR-2014,328,INE910H01017,
CANBK,EQ,240.8,241.5,240.15,241.1,241.4,239.9,114845,27669516.85,22-MAR-2014,1769,INE476A01014,
CANDC,EQ,25.9,25.9,24.45,25,25,25.2,3499,87052.7,22-MAR-2014,30,INE874H01015,
CANFINHOME,EQ,186,188.9,184.1,185.7,186.95,187.05,306,56833.35,22-MAR-2014,70,INE477A01012,
CANTABIL,EQ,17.1,17.1,16.45,16.8,16.8,17.15,674,11359.25,22-MAR-2014,17,INE068L01016,
CAPF,EQ,153.05,154.8,151.9,152.35,152.15,154.8,502,76437.3,22-MAR-2014,25,INE688I01017,
CARBORUNIV,EQ,137,137,133,134.55,133.85,138,2368,318263.3,22-MAR-2014,101,INE120A01034,
CAREERP,EQ,72.45,72.45,71.65,71.95,71.8,73.5,1143,82231,22-MAR-2014,21,INE521J01018,
CARERATING,EQ,729.9,736,716,730.75,731,728.3,2481,1811009,22-MAR-2014,380,INE752H01013,
CASTROLIND,BE,289,290,286.5,289.15,290,287.15,4206,1211144.65,22-MAR-2014,77,INE172A01027,
CCCL,EQ,3.2,3.25,3.05,3.2,3.15,3.1,9720,30718.6,22-MAR-2014,10,INE429I01024,
CCL,EQ,42.6,43.4,42.5,42.75,42.75,42.95,25585,1093448.2,22-MAR-2014,228,INE421D01022,
CEATLTD,EQ,436.2,452.65,435.4,445.9,448.4,434.2,1029995,459954516.05,22-MAR-2014,23305,INE482A01020,
CEBBCO,EQ,10.4,10.4,10,10.15,10.25,10.25,5354,54462.1,22-MAR-2014,29,INE209L01016,
CELEBRITY,BE,5.65,5.65,5.65,5.65,5.65,5.4,1000,5650,22-MAR-2014,2,INE185H01016,
CELESTIAL,EQ,20.65,21,20.4,20.85,20.6,20.55,7259,149740.65,22-MAR-2014,30,INE221I01017,
CENTENKA,EQ,132.4,134,132.35,133.1,133.9,132.7,3614,481641.5,22-MAR-2014,77,INE485A01015,
CENTEXT,EQ,1.5,1.5,1.45,1.45,1.45,1.5,17158,24887,22-MAR-2014,9,INE281A01026,
CENTRALBK,EQ,45.4,45.5,45.15,45.4,45.45,45,28184,1277149.4,22-MAR-2014,294,INE483A01010,
CENTUM,EQ,179,179,174,177.95,178.05,176,1300,231225,22-MAR-2014,12,INE320B01020,
CENTURYPLY,EQ,25.1,26,25.1,25.85,26,25.5,10401,268278,22-MAR-2014,119,INE348B01021,
CENTURYTEX,EQ,340,340.9,337.55,338.5,340.8,339.2,33403,11309662.3,22-MAR-2014,793,INE055A01016,
CERA,EQ,883.65,884.65,865,869.8,865,873.35,1382,1208986.9,22-MAR-2014,153,INE739E01017,
CEREBRAINT,EQ,6.6,6.6,6.6,6.6,6.6,6.4,10,66,22-MAR-2014,1,INE345B01019,
CESC,EQ,457.2,462.5,456,461.25,461,457.2,19615,9025639.45,22-MAR-2014,617,INE486A01013,
CHAMBLFERT,EQ,39.95,40.2,39.6,39.65,39.75,39.75,24285,966370.05,22-MAR-2014,289,INE085A01013,
CHEMFALKAL,EQ,77,77.2,76.5,76.55,77,77.05,2600,199777,22-MAR-2014,95,INE479E01028,
CHENNPETRO,EQ,62.7,63.25,61.8,62.9,63.2,62.6,10536,662113.85,22-MAR-2014,126,INE178A01016,
CHESLINTEX,EQ,4.3,4.7,4.3,4.3,4.7,4.5,3002,12909.4,22-MAR-2014,8,INE217C01018,
CHOLAFIN,EQ,251.65,254,248.3,250.95,249.1,253.5,1043,262027.2,22-MAR-2014,116,INE121A01016,
CHROMATIC,EQ,4.45,4.45,4.05,4.4,4.45,4.25,21782,92964.8,22-MAR-2014,26,INE662C01015,
CIMMCO,EQ,13.8,13.8,13.8,13.8,13.8,14.5,2,27.6,22-MAR-2014,1,INE184C01028,
CINELINE,EQ,10,10,9.55,9.95,9.95,9.8,1200,11607.05,22-MAR-2014,5,INE704H01022,
CINEVISTA,EQ,3.3,3.3,3.3,3.3,3.3,3,5,16.5,22-MAR-2014,1,INE039B01026,
CIPLA,EQ,387.95,399,387,394.8,397.1,387.95,461897,182029629.85,22-MAR-2014,6429,INE059A01026,
CLNINDIA,EQ,629.85,636,629.4,632.9,633,626.8,2876,1821878.15,22-MAR-2014,260,INE492A01029,
CLUTCHAUTO,EQ,12,12,12,12,12,12.35,51,612,22-MAR-2014,3,INE779B01019,
CMAHENDRA,EQ,197.75,198.75,192.3,195.8,193,197,36040,7062556.7,22-MAR-2014,325,INE378J01013,
CMC,EQ,1400,1409,1378.25,1387.1,1390,1397.8,5078,7061249,22-MAR-2014,462,INE314A01017,
COALINDIA,EQ,264,264,262,263.55,263.2,263.05,75765,19938654.2,22-MAR-2014,1239,INE522F01014,
COLPAL,EQ,1334.6,1351.5,1329.45,1347.55,1351.45,1334.6,12858,17235339.7,22-MAR-2014,786,INE259A01022,
COMPUAGE,EQ,76,76.05,71.35,73.8,74.25,76.7,18287,1359974.05,22-MAR-2014,40,INE070C01029,
