SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
ADANIPOWER,EQ,76.75,78.3,76.5,77.95,77.95,76.5,1286197,99908635.1,03-MAR-2012,7675,INE814H01011,
ADFFOODS,EQ,53.5,53.95,53,53.25,53.75,53.5,1309,69947.1,03-MAR-2012,41,INE982B01019,
ADHUNIK,EQ,53.2,54,52.55,52.9,53,53.55,8021,425030.75,03-MAR-2012,104,INE400H01019,
ADORWELD,EQ,142,145.45,142,145.1,145.45,145.05,230,33301,03-MAR-2012,11,INE045A01017,
ADSL,EQ,26.6,27,26.6,26.9,27,27.2,6769,182131,03-MAR-2012,66,INE102I01027,
ADVANTA,EQ,324,327.5,324,325.3,327,324.45,3654,1189954.25,03-MAR-2012,107,INE517H01010,
AEGISCHEM,EQ,176,176,172.2,173.35,173,175.35,1491,260501.3,03-MAR-2012,49,INE208C01017,
AFL,EQ,36,36.15,36,36,36,35.95,540,19451.5,03-MAR-2012,11,INE020G01017,
AFTEK,EQ,11.5,11.8,11.5,11.55,11.55,11.5,77347,901235.55,03-MAR-2012,174,INE796A01023,
AGCNET,EQ,137.5,149.5,137.5,143.15,146.95,140.05,1023,144878.25,03-MAR-2012,38,INE676A01019,
AGRE,EQ,36,36,35.2,35.2,35.2,36.55,6,212.3,03-MAR-2012,5,INE360L01017,
AGRODUTCH,EQ,6,6.2,6,6.2,6.15,6,2795,17180,03-MAR-2012,7,INE135B01014,
AHLEAST,EQ,292,292,291.55,291.75,291.55,290,20,5835.5,03-MAR-2012,2,INE926K01017,
AHLUCONT,EQ,77.65,78.95,77,78.95,78.95,78.3,406,31408.55,03-MAR-2012,14,INE758C01029,
AHLWEST,EQ,148.95,149,142,144.85,146,141.8,2425,355535.85,03-MAR-2012,54,INE915K01010,
AHMEDFORGE,EQ,193,193,189,190.05,189.5,191.8,4654,886218.1,03-MAR-2012,116,INE425A01011,
AICHAMP,BE,18.9,18.9,18.9,18.9,18.9,18.15,100,1890,03-MAR-2012,1,INE768E01024,
AJANTPHARM,EQ,430,430.9,413,414.55,414,421.45,893,371593.5,03-MAR-2012,66,INE031B01015,
AJMERA,EQ,120.4,123,120.35,121.65,121.45,120.65,4112,500294.55,03-MAR-2012,106,INE298G01027,
AKSHOPTFBR,EQ,8.5,8.9,8.45,8.65,8.6,8.85,41042,354947.95,03-MAR-2012,142,INE523B01011,
AKZOINDIA,EQ,813.1,815,805.9,810.8,814.5,805.9,422,342205.2,03-MAR-2012,28,INE133A01011,
ALBK,EQ,191,191,189,189.9,189.65,189.7,80576,15322144.9,03-MAR-2012,1750,INE428A01015,
ALCHEM,EQ,71.8,73.2,71.8,72.65,72.05,72.3,362,26136.35,03-MAR-2012,11,INE964B01033,
ALEMBICLTD,EQ,18,18.55,18,18.35,18.45,18.15,9944,183184.6,03-MAR-2012,80,INE426A01027,
ALFALAVAL,EQ,3600,3812,3600,3796.2,3805,3540.85,56027,210738215.3,03-MAR-2012,2653,INE427A01017,
ALICON,EQ,61.75,61.75,61.75,61.75,61.75,58.5,100,6175,03-MAR-2012,3,INE062D01024,
ALKALI,EQ,35.05,36.3,35.05,35.7,35.55,35.85,139,4964.5,03-MAR-2012,5,INE773I01017,
ALKYLAMINE,EQ,80,87,79.5,81.5,79.5,79.65,1200,98200,03-MAR-2012,4,INE150B01013,
ALLCARGO,EQ,139.35,143,138,140.05,140.5,139.35,734,102854.2,03-MAR-2012,27,INE418H01029,
ALMONDZ,EQ,14.35,15,13,13,13.05,13.35,32,444.55,03-MAR-2012,19,INE326B01027,
ALOKTEXT,EQ,21.3,21.6,21.1,21.45,21.6,21.1,2473485,52955436.9,03-MAR-2012,6360,INE270A01011,
ALPA,EQ,8.8,8.8,8.15,8.2,8.5,8.25,100,849.25,03-MAR-2012,3,INE385I01010,
ALPHAGEO,EQ,70.95,70.95,70,70.4,70,68.15,188,13234.1,03-MAR-2012,15,INE137C01018,
ALPSINDUS,EQ,2.3,2.4,2.3,2.4,2.4,2.25,1541,3681.7,03-MAR-2012,8,INE093B01015,
AMAR,EQ,146,147.35,145,146,145,146.35,1399,204775.45,03-MAR-2012,25,INE787G01011,
AMARAJABAT,EQ,271.8,272.75,269.9,271.15,272.3,270.9,1315,356205,03-MAR-2012,45,INE885A01024,
AMARJOTHI,EQ,44.5,44.5,43.05,43.6,43.05,45.5,5,218.1,03-MAR-2012,5,INE484D01012,
AMBIKCO,EQ,153.4,153.4,153.4,153.4,153.4,151.8,59,9050.6,03-MAR-2012,2,INE540G01014,
AMBUJACEM,EQ,169.35,169.35,166.2,166.8,166.85,168.3,79229,13279110.2,03-MAR-2012,1330,INE079A01024,
AMLSTEEL,EQ,14.25,14.25,14.25,14.25,14.25,13.6,10,142.5,03-MAR-2012,1,INE577F01018,
AMRUTANJAN,EQ,799.55,805,795,799.3,800,796.55,9556,7652779.95,03-MAR-2012,438,INE098F01015,
AMTEKAUTO,EQ,143.2,143.8,142.05,142.25,142.2,143.55,4862,692969.85,03-MAR-2012,86,INE130C01021,
AMTEKINDIA,EQ,99.7,99.7,97.65,98.9,98,98.75,16803,1662078.45,03-MAR-2012,73,INE068D01021,
ANANTRAJ,EQ,63.6,64.4,63,64,64.4,64.3,9372,599261.15,03-MAR-2012,133,INE242C01024,
ANDHRABANK,EQ,126.9,127.9,126,126.5,126.5,126.9,30324,3843016.35,03-MAR-2012,440,INE434A01013,
ANDHRACEMT,EQ,11.05,11.6,11.05,11.5,11.6,11.45,431,4962.55,03-MAR-2012,10,INE666E01012,
ANDHRSUGAR,EQ,133,135.65,132.5,135.3,135.5,133.95,1368,184638.3,03-MAR-2012,27,INE715B01013,
ANGIND,BE,21.05,21.05,21.05,21.05,21.05,20.1,188,3957.4,03-MAR-2012,1,INE017D01010,
ANIKINDS,EQ,28,28,27.1,27.55,27.1,27.95,80,2204,03-MAR-2012,3,INE087B01017,
ANKURDRUGS,EQ,19.65,19.7,19.5,19.5,19.5,19.25,534,10440.5,03-MAR-2012,4,INE238D01012,
ANSALAPI,EQ,36.2,36.2,35.4,35.6,35.9,35.75,3800,135161.7,03-MAR-2012,52,INE436A01026,
ANSALHSG,EQ,44.55,46.35,44.55,45.2,45,45.35,903,40828.35,03-MAR-2012,9,INE880B01015,
ANTGRAPHIC,EQ,0.3,0.3,0.25,0.25,0.3,0.3,7796,1956.4,03-MAR-2012,15,INE414B01021,
APARINDS,EQ,154.9,154.9,143,147.95,146.05,146,202,29803.75,03-MAR-2012,9,INE372A01015,
APCOTEXIND,EQ,142.05,142.05,142,142,142,142.05,99,14060.45,03-MAR-2012,2,INE116A01016,
APIL,EQ,363,368,362.4,367.5,367.65,367.7,8350,3066933.55,03-MAR-2012,320,INE878A01011,
APLAB,EQ,24.6,24.6,24.3,24.3,24.3,24.75,300,7320,03-MAR-2012,2,INE273A01015,
APLAPOLLO,EQ,182.95,182.95,182.95,182.95,182.95,175.5,1,182.95,03-MAR-2012,1,INE702C01019,
APLLTD,EQ,45.3,47.45,45.3,46.5,46.25,46.95,2485,115740.15,03-MAR-2012,50,INE901L01018,
APOLLOHOSP,EQ,573,574,570,571.85,572,572.95,2901,1659588.25,03-MAR-2012,108,INE437A01024,
APOLLOTYRE,EQ,79.55,80.35,79.1,79.6,79.15,79.55,71864,5733430,03-MAR-2012,672,INE438A01022,
APPAPER,EQ,157.95,163,157.8,160.8,161.9,157.2,15624,2511496.15,03-MAR-2012,174,INE435A01028,
APTECHT,EQ,88.05,88.8,86,86.8,86.85,87.5,19630,1711028.5,03-MAR-2012,284,INE266F01018,
AQUA,EQ,12.15,12.6,12.1,12.25,12.25,12.3,9522,117323.65,03-MAR-2012,47,INE544K01026,
ARCHIDPLY,EQ,12.85,12.85,12.45,12.55,12.8,12.35,460,5786,03-MAR-2012,9,INE877I01016,
ARCHIES,EQ,26.4,27.45,26.25,27.05,27.2,26.7,9334,250109.9,03-MAR-2012,106,INE731A01020,
AREVAT&D,EQ,185,185.55,183.3,184,184.5,183.9,3042,560731.7,03-MAR-2012,134,INE200A01026,
ARIES,EQ,85.55,85.55,82.6,82.65,82.6,83.15,1203,99431.6,03-MAR-2012,13,INE298I01015,
ARIHANT,EQ,47.25,47.25,47.25,47.25,47.25,49.65,92,4347,03-MAR-2012,1,INE413D01011,
ARL,EQ,2.25,2.35,2.25,2.3,2.25,2.3,18609,42725.05,03-MAR-2012,15,INE211C01029,
AROGRANITE,EQ,38,40.35,35,40.35,40.35,38.95,6,222.4,03-MAR-2012,5,INE210C01013,
ARROWTEX,EQ,7.9,7.9,6.7,6.75,6.75,6.75,79,530.55,03-MAR-2012,3,INE933J01015,
ARSHIYA,EQ,149.8,150.7,149.2,149.8,149.5,148.45,3553,532158.45,03-MAR-2012,92,INE968D01022,
ARSSINFRA,EQ,128,128.9,125,126.8,127.45,124.8,7485,947589.4,03-MAR-2012,141,INE267I01010,
ARVIND,EQ,88.6,88.6,86.8,87.05,87.15,88.6,228768,19995679.45,03-MAR-2012,1556,INE034A01011,
ASAHIINDIA,EQ,60.2,60.2,60.2,60.2,60.2,60.4,618,37203.6,03-MAR-2012,5,INE439A01020,
ASAHISONG,EQ,92.9,92.9,92.2,92.3,92.2,91.45,150,13847.5,03-MAR-2012,3,INE228I01012,
ASAL,EQ,52.85,54.4,52.85,53.35,53.9,52.65,1421,75736.2,03-MAR-2012,11,INE900C01027,
ASHAPURMIN,EQ,16.6,16.6,16.5,16.5,16.5,16.95,130,2155,03-MAR-2012,4,INE348A01023,
ASHCONIUL,EQ,2,2,1.95,2,2,1.95,2175,4338,03-MAR-2012,33,INE714F01033,
ASHIANA,EQ,175,177,171.05,174.9,175,174.4,780,136954.35,03-MAR-2012,12,INE365D01013,
ASHOKA,EQ,202,202.5,202,202.25,202.05,203.8,117,23648.25,03-MAR-2012,6,INE442H01011,
ASHOKLEY,EQ,28.95,29.1,28.6,28.65,28.7,28.65,962978,27732839.95,03-MAR-2012,3872,INE208A01029,
ASIANELEC,EQ,8,8.7,8,8.4,8.35,8.35,4798,40391.9,03-MAR-2012,28,INE441A01026,
ASIANHOTNR,EQ,184,194,184,187.25,186.5,179.35,2346,443794.65,03-MAR-2012,253,INE363A01022,
ASIANPAINT,EQ,3165,3165,3125.45,3133.95,3139,3158.75,2280,7145871.55,03-MAR-2012,168,INE021A01018,
ASSAMCO,EQ,8,8.25,7.95,8,8,8,23947,192787.8,03-MAR-2012,63,INE442A01024,
ASTEC,EQ,30,30,29.7,29.7,29.7,30.85,979,29136.6,03-MAR-2012,7,INE563J01010,
ASTERSILI,EQ,11.45,12,10.65,10.7,11,10.7,2046,23724.6,03-MAR-2012,28,INE900K01012,
ASTRAL,EQ,188,188,182,185.05,185,185.05,556,104429,03-MAR-2012,9,INE006I01020,
ASTRAMICRO,EQ,36.5,36.65,36,36.3,36.65,36.1,412,14925.25,03-MAR-2012,10,INE386C01029,
ASTRAZEN,EQ,2000,2125,1976,2090.7,2075,1984.15,17603,36236495.55,03-MAR-2012,1422,INE203A01020,
ATFL,EQ,440,443.55,436,439.75,440,435.1,3595,1582242.3,03-MAR-2012,60,INE209A01019,
ATLANTA,EQ,61,61.45,60.5,60.8,60.55,60.95,9741,593570.55,03-MAR-2012,182,INE285H01022,
ATLASCYCLE,EQ,328,329.75,324,326.05,326,329.45,893,291993.45,03-MAR-2012,76,INE446A01017,
ATNINTER,EQ,0.75,0.75,0.75,0.75,0.75,0.75,1000,750,03-MAR-2012,1,INE803A01027,
ATUL,EQ,181.8,181.8,181.8,181.8,181.8,180.75,1,181.8,03-MAR-2012,1,INE100A01010,
AUROPHARMA,EQ,123.9,123.9,119.55,121.85,121.4,120.15,601151,72958120.3,03-MAR-2012,5010,INE406A01037,
AUSTRAL,EQ,1.5,1.55,1.45,1.45,1.45,1.5,16504,24581.05,03-MAR-2012,20,INE455J01027,
AUTOAXLES,EQ,501.9,501.9,485.05,490,485.05,491.35,95,46705.95,03-MAR-2012,16,INE449A01011,
AUTOIND,EQ,167.5,173.85,163.2,170.65,168.2,167.1,36686,6220727.6,03-MAR-2012,681,INE718H01014,
AUTOLITIND,EQ,17.7,17.7,16.5,16.55,16.5,17.5,127,2216.7,03-MAR-2012,6,INE448A01013,
AVANTI,EQ,110.95,111,110.95,110.95,111,108.35,2,221.95,03-MAR-2012,2,INE871C01012,
AVENTIS,EQ,2230,2230,2180.15,2201.8,2180.15,2200.05,74,163207.95,03-MAR-2012,29,INE058A01010,
AVTNPL,EQ,323.1,334.8,323.1,334.8,334.8,327.75,42,14008.6,03-MAR-2012,7,INE488D01013,
AXIS-IT&T,EQ,95.55,100,94,99.1,98.9,96.5,7108,698766.25,03-MAR-2012,102,INE555B01013,
AXISBANK,EQ,1171,1177.7,1166.05,1172.1,1171.05,1166.65,109687,128628192.4,03-MAR-2012,3447,INE238A01026,
AXISGOLD,EQ,2731,2739,2731,2736.35,2739,2731.75,8,21864,03-MAR-2012,3,INF846K01347,
BAGFILMS,EQ,5.2,5.2,5.05,5.15,5.15,5.15,25051,128517.35,03-MAR-2012,56,INE116D01028,
BAJAJ-AUTO,EQ,1755,1755,1732,1737.35,1735.9,1749.95,13193,22978599.1,03-MAR-2012,849,INE917I01010,
BAJAJCORP,EQ,114.25,114.35,112.1,112.5,112.5,114.1,5442,616275.65,03-MAR-2012,85,INE933K01021,
BAJAJELEC,EQ,189.85,191,189.5,189.9,190.2,189.2,4271,812415.75,03-MAR-2012,134,INE193E01025,
BAJAJFINSV,EQ,630,634.4,630,630.05,630,633.75,12561,7923282.65,03-MAR-2012,296,INE918I01018,
BAJAJHIND,EQ,34.8,35.7,34.15,35.15,35.65,34.4,768053,26878388,03-MAR-2012,2119,INE306A01021,
BAJAJHLDNG,EQ,805,808.9,799,800.8,800.8,804.55,1978,1587394.95,03-MAR-2012,96,INE118A01012,
BAJFINANCE,EQ,780.05,783.8,776.8,778.3,776.8,781.65,500,390234.65,03-MAR-2012,24,INE296A01016,
BALAJITELE,EQ,42.15,42.15,41.3,41.8,41.5,41.35,3069,128265.4,03-MAR-2012,59,INE794B01026,
BALAMINES,EQ,40.05,40.1,39.1,39.6,39.75,39.25,8005,320998.1,03-MAR-2012,7,INE050E01027,
BALKRISIND,EQ,246.75,246.75,236.15,237.75,240.75,238.15,686,164973.45,03-MAR-2012,38,INE787D01026,
BALLARPUR,EQ,25,25,24.7,24.8,24.85,25.05,10935,270891.65,03-MAR-2012,59,INE294A01037,
BALMLAWRIE,EQ,542,550,542,548,550,542.5,424,231851.95,03-MAR-2012,33,INE164A01016,
BALRAMCHIN,EQ,54.9,54.95,53.3,54.6,54.5,54.3,360383,19612136.75,03-MAR-2012,2483,INE119A01028,
BANARISUG,EQ,605,643,605,620.55,620.5,624.5,566,361707.65,03-MAR-2012,17,INE459A01010,
BANCOINDIA,EQ,69.9,69.9,67.2,67.7,68.75,67.25,505,34465.65,03-MAR-2012,13,INE213C01025,
BANG,EQ,18,18,17,17,17,17.15,179,3044,03-MAR-2012,5,INE863I01016,
BANKBARODA,EQ,832.95,833,810.5,820.55,820.5,824.9,30585,25195532.6,03-MAR-2012,878,INE028A01013,
BANKBEES,EQ,1043.15,1062.49,1041,1050.33,1062.49,1059.33,6,6285.49,03-MAR-2012,5,INF732E01078,
BANKINDIA,EQ,369,371.55,365.05,368.25,367,368.45,32467,11991568.3,03-MAR-2012,728,INE084A01016,
BANSWRAS,EQ,76,77.9,76,76.45,77.9,76.3,13,993.7,03-MAR-2012,3,INE629D01012,
BARTRONICS,EQ,40.45,40.45,39.5,39.8,39.5,39.85,12051,480614.35,03-MAR-2012,121,INE855F01034,
BASF,EQ,499.95,499.95,495.05,498.7,499.9,495,200,99781.9,03-MAR-2012,13,INE373A01013,
BATAINDIA,EQ,699.4,699.4,691.35,693.85,694.4,695.3,18476,12831378.35,03-MAR-2012,667,INE176A01010,
BATLIBOI,EQ,17.8,17.8,16.4,17.25,17,17.25,558,9901.2,03-MAR-2012,8,INE177C01022,
BAYERCROP,EQ,820,820,810.1,812.95,817,818.95,176,143134.45,03-MAR-2012,16,INE462A01022,
BBL,EQ,652,670,635,666.75,668.9,665.1,254,166615.7,03-MAR-2012,38,INE464A01028,
BBTC,EQ,509.7,552.9,505,545,545,508.45,84933,45977066.1,03-MAR-2012,3545,INE050A01017,
BECREL,EQ,9.85,10.25,9.85,10.1,10.25,9.55,494,4989.85,03-MAR-2012,8,INE287A01015,
BEDMUTHA,EQ,21.25,22.3,21.25,22.05,22,21.9,46660,1031834,03-MAR-2012,225,INE844K01012,
BEL,EQ,1590,1590,1561,1583.3,1587,1580.25,2645,4182090.8,03-MAR-2012,239,INE263A01016,
BEML,EQ,662,667.9,656.3,659.7,657,662.45,2441,1613015,03-MAR-2012,164,INE258A01016,
BEPL,EQ,23.3,24.35,23.3,23.8,24.3,23.5,4400,104820,03-MAR-2012,4,INE922A01025,
BERGEPAINT,EQ,107,107,102,104.2,104.25,103.25,11267,1170862,03-MAR-2012,249,INE463A01020,
BFINVEST,EQ,47.55,47.55,47.55,47.55,47.55,48.05,307,14597.85,03-MAR-2012,1,INE878K01010,
BFUTILITIE,EQ,384.2,385,378.6,380.55,382,384.2,30130,11503453.6,03-MAR-2012,1148,INE243D01012,
BGLOBAL,EQ,8.9,9.2,8.8,9.2,9.2,8.9,2952,26690.45,03-MAR-2012,14,INE224M01013,
BGRENERGY,EQ,351.95,352,347,348.85,347.45,350.3,147019,51255288.1,03-MAR-2012,3056,INE661I01014,
BHAGWATIHO,EQ,87,92.7,86,88.65,88.4,86,48552,4397178.1,03-MAR-2012,1550,INE797H01018,
BHAGYNAGAR,EQ,18,18.5,17.5,18.5,18.5,18.15,29008,535904.1,03-MAR-2012,34,INE458B01028,
BHARATFORG,EQ,305.85,307.85,305.15,306.45,306.2,302.9,64001,19614932.85,03-MAR-2012,1559,INE465A01025,
BHARATGEAR,BE,74.95,74.95,72.65,72.65,72.65,74.7,55,4110.75,03-MAR-2012,2,INE561C01019,
BHARTIARTL,EQ,350.9,350.9,348.3,349.4,348.3,350.4,115327,40331435.8,03-MAR-2012,1687,INE397D01024,
BHARTISHIP,EQ,91.2,91.8,90.35,91.4,91.4,90.4,21278,1939692.8,03-MAR-2012,305,INE673G01013,
BHEL,EQ,297.1,297.7,295.1,296.15,296.05,296.9,308618,91484274.9,03-MAR-2012,5088,INE257A01026,
BHUSANSTL,EQ,380.1,385,378.25,381.7,382.5,383.35,22342,8516632.1,03-MAR-2012,299,INE824B01021,
BIL,EQ,58.8,58.8,57.05,58.25,57.05,58.15,12,701.75,03-MAR-2012,8,INE828A01016,
BILENERGY,EQ,94.8,94.8,94.8,94.8,94.8,90.3,2052,194529.6,03-MAR-2012,27,INE607L01011,
BILPOWER,BE,85.7,85.7,85.7,85.7,85.7,81.85,50,4285,03-MAR-2012,1,INE952D01018,
BIMETAL,EQ,279.9,279.9,279.9,279.9,279.9,280.75,25,6997.5,03-MAR-2012,1,INE469A01019,
BINANIIND,EQ,117,118.5,116.7,117.75,117.65,116.25,3176,373079.35,03-MAR-2012,42,INE071A01013,
BINDALAGRO,EQ,46.55,47.2,46.15,46.5,46.5,46.55,21425,998255.4,03-MAR-2012,134,INE143A01010,
BIOCON,EQ,282.9,285,280.85,282.3,282.5,282.3,56249,15906956.7,03-MAR-2012,1194,INE376G01013,
BIRLACORPN,EQ,278,284,278,281.25,283.95,280,79,22231.25,03-MAR-2012,11,INE340A01012,
BIRLACOT,EQ,0.35,0.35,0.3,0.35,0.35,0.35,61040,19380.45,03-MAR-2012,43,INE655I01024,
BIRLAMONEY,EQ,15.05,15.7,15.05,15.45,15.1,15.65,2457,37493.3,03-MAR-2012,13,INE865C01022,
BIRLAPOWER,EQ,0.65,0.65,0.6,0.6,0.65,0.6,136074,85254.1,03-MAR-2012,47,INE224B01024,
BLISSGVS,EQ,23.5,23.7,23.5,23.5,23.5,23.5,2800,65864.5,03-MAR-2012,13,INE416D01022,
BLKASHYAP,EQ,11.8,12.2,11.8,12,12.15,11.85,7584,91220.25,03-MAR-2012,44,INE350H01032,
BLUECOAST,EQ,139,139,139,139,139,132.4,92,12788,03-MAR-2012,2,INE472B01011,
BLUEDART,EQ,1918,2001.25,1917,1990.25,1994,1897.25,5035,9965865.35,03-MAR-2012,405,INE233B01017,
BLUESTARCO,EQ,182.3,186.8,182.3,184.45,184.5,182,812,149033.65,03-MAR-2012,32,INE472A01039,
BOC,EQ,458.15,493.8,457.2,485.4,492,455.95,213089,101957553.75,03-MAR-2012,4778,INE473A01011,
BODALCHEM,EQ,11.85,11.85,11.85,11.85,11.85,11.65,100,1185,03-MAR-2012,1,INE338D01028,
BOMDYEING,EQ,460,461.45,455.3,457.25,458.9,460.25,8348,3819349.15,03-MAR-2012,440,INE032A01015,
BOSCHLTD,EQ,7789.9,7789.9,7700.35,7702.3,7700.35,7700.35,234,1806177.55,03-MAR-2012,49,INE323A01026,
BPCL,EQ,667.9,678.95,667,674.7,677,663.75,109696,73837034.65,03-MAR-2012,2800,INE029A01011,
BPL,EQ,19.2,19.7,19.05,19.25,19.2,19.45,8152,156447,03-MAR-2012,49,INE110A01019,
BRANDHOUSE,EQ,16.3,16.8,16.15,16.2,16.15,16.45,785,12748.55,03-MAR-2012,18,INE317J01011,
BRFL,EQ,265.35,271.95,265.35,270.5,270,271,1460,395066.95,03-MAR-2012,31,INE589G01011,
BRIGADE,EQ,64.5,64.5,63.9,64.2,64,64.05,1368,87677.4,03-MAR-2012,36,INE791I01019,
BRITANNIA,EQ,538.4,549.4,534,535.05,534.2,538.4,6172,3308754.4,03-MAR-2012,248,INE216A01022,
BROADCAST,EQ,10.35,10.5,10.35,10.45,10.5,10,250,2607.5,03-MAR-2012,4,INE698H01018,
BROOKS,BE,19,19.75,19,19.15,19,19.35,1166,22415.75,03-MAR-2012,14,INE650L01011,
BSELINFRA,EQ,3.75,3.85,3.75,3.8,3.85,3.9,50706,190438,03-MAR-2012,38,INE395A01016,
BSL,EQ,19,20.5,19,19.5,20.5,20.35,186,3576.5,03-MAR-2012,7,INE594B01012,
BSLNIFTY,EQ,52.55,52.55,52.55,52.55,52.55,52.45,200,10510,03-MAR-2012,1,INF209K01IR4,
BSTRANSCOM,EQ,155.85,157,153.1,154.15,153.1,155.9,3346,519142.05,03-MAR-2012,34,INE043K01011,
BURNPUR,EQ,6.9,6.9,6.5,6.7,6.75,6.95,20750,137136.9,03-MAR-2012,30,INE817H01014,
CADILAHC,EQ,704,713,702.1,704.25,703.1,708.45,190,133897.25,03-MAR-2012,34,INE010B01019,
CAIRN,EQ,370,372.25,368.6,370.9,371,369.9,114070,42278354.65,03-MAR-2012,1571,INE910H01017,
CANBK,EQ,500.05,511.05,500.05,508.55,509,504.4,36978,18839607.5,03-MAR-2012,1081,INE476A01014,
CANDC,EQ,96.1,97.95,95.2,96.2,95.3,96.8,872,83999.25,03-MAR-2012,72,INE874H01015,
CANFINHOME,EQ,110.95,110.95,109.05,109.55,110,109.25,1479,162698.25,03-MAR-2012,243,INE477A01012,
CANTABIL,EQ,20.35,20.8,20.15,20.35,20.8,20.35,1209,24892.5,03-MAR-2012,16,INE068L01016,
CARBORUNIV,EQ,159,164.8,159,161.35,163,162.35,280,45342.15,03-MAR-2012,23,INE120A01034,
CAREERP,EQ,221.05,238.4,221.05,228.65,228,225.15,1829,418115.85,03-MAR-2012,76,INE521J01018,
CAROLINFO,EQ,160.1,162,160.1,162,162,161,323,51896,03-MAR-2012,5,INE198A01014,
CASTROL,EQ,492,499.75,488.25,490.65,489,490.9,18845,9297001.3,03-MAR-2012,568,INE172A01019,
CCCL,EQ,19.7,19.7,18.75,19.55,19.15,18.8,4644,90415.1,03-MAR-2012,62,INE429I01024,
CCL,EQ,157.7,157.7,154.65,156.45,155,155.5,567,88745.5,03-MAR-2012,20,INE421D01014,
CEATLTD,EQ,88.4,88.4,86.55,87.05,87,87.1,2003,174774.75,03-MAR-2012,48,INE482A01020,
CEBBCO,EQ,59.4,61,59.4,60.4,60.55,60.1,6927,417604.85,03-MAR-2012,109,INE209L01016,
CELESTIAL,EQ,18.35,18.75,18.05,18.7,18.75,18.65,665,12422.8,03-MAR-2012,10,INE221I01017,
CENTENKA,EQ,114.9,115,113.5,114,114,114.15,839,95695.6,03-MAR-2012,27,INE485A01015,
CENTEXT,EQ,2.9,3,2.85,2.9,2.9,2.9,3423,9906.8,03-MAR-2012,8,INE281A01026,
CENTRALBK,EQ,103,103.65,102.55,102.9,103.15,103.5,45435,4684314.8,03-MAR-2012,652,INE483A01010,
CENTURYPLY,EQ,60,60,58.05,59.05,59.35,60,1420,84303.75,03-MAR-2012,61,INE348B01021,
CENTURYTEX,EQ,317.1,317.2,315,316.35,316.5,316.65,14674,4638102.55,03-MAR-2012,360,INE055A01016,
CERA,EQ,222.75,222.75,222.75,222.75,222.75,222,5,1113.75,03-MAR-2012,1,INE739E01017,
CESC,EQ,265.8,268.9,264.95,265.4,264.95,265.85,10888,2898230.8,03-MAR-2012,270,INE486A01013,
