SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
AJMERA,EQ,98.95,98.95,96.05,97.55,97.8,96.55,282,27465.3,11-MAY-2013,15,INE298G01027,
AKSHOPTFBR,EQ,15.7,16,15.65,15.9,15.9,15.9,1102,17391.6,11-MAY-2013,9,INE523B01011,
AKZOINDIA,EQ,1030,1038.5,1006.05,1021.6,1021,1018.45,201,206025.35,11-MAY-2013,36,INE133A01011,
ALBK,EQ,123.05,124.75,123.05,123.95,124.3,123.25,213639,26443161.15,11-MAY-2013,1724,INE428A01015,
ALCHEM,EQ,45.5,48,45.5,47.35,48,46.95,315,14706.6,11-MAY-2013,7,INE964B01033,
ALEMBICLTD,EQ,18.7,19.25,18.7,19.05,19.1,18.85,3831,72893.75,11-MAY-2013,48,INE426A01027,
ALKALI,EQ,20.05,20.9,20.05,20.75,20.75,20.35,385,7762.6,11-MAY-2013,9,INE773I01017,
ALKYLAMINE,EQ,153.9,154.5,150,150,150,143.65,278,42786.35,11-MAY-2013,4,INE150B01013,
ALOKTEXT,EQ,9.35,9.45,9.25,9.3,9.35,9.35,888556,8297976.15,11-MAY-2013,3766,INE270A01011,
ALPHAGEO,EQ,34.7,35,33.15,34.7,33.15,35.05,555,19262.1,11-MAY-2013,7,INE137C01018,
ALPSINDUS,BE,1.45,1.55,1.45,1.5,1.55,1.5,3,4.45,11-MAY-2013,3,INE093B01015,
ALSTOMT&D,EQ,163.95,164.5,160.9,163.35,161.6,164.15,878,143575.75,11-MAY-2013,41,INE200A01026,
AMAR,EQ,13.65,14.45,13.2,14.45,14.45,13.15,18825,265141.9,11-MAY-2013,109,INE787G01011,
AMARAJABAT,EQ,284.8,292,284,290.45,291,283.8,75423,21799488.45,11-MAY-2013,1457,INE885A01032,
AMBIKCO,EQ,212.95,212.95,212.95,212.95,212.95,201.1,5,1064.75,11-MAY-2013,1,INE540G01014,
AMBUJACEM,EQ,189.8,189.9,188,189.25,189.15,189.55,58617,11080354.15,11-MAY-2013,887,INE079A01024,
AMDIND,EQ,10.5,10.5,10.5,10.5,10.5,10.55,135,1417.5,11-MAY-2013,2,INE005I01014,
AMRUTANJAN,EQ,141.35,142.9,140.4,140.95,140.75,141.35,5562,785135.3,11-MAY-2013,139,INE098F01023,
AMTEKAUTO,EQ,79.1,80.8,79.1,79.9,80.4,79.9,8223,658491,11-MAY-2013,113,INE130C01021,
AMTEKINDIA,EQ,97.75,97.8,96,96.4,96.05,96.8,15143,1468727.55,11-MAY-2013,153,INE068D01021,
ANANTRAJ,EQ,66.55,69.15,66.55,68.45,68.8,67.05,201568,13730533.15,11-MAY-2013,1310,INE242C01024,
ANDHRABANK,EQ,91.1,91.7,90.9,91.5,91.65,90.9,116942,10691224.55,11-MAY-2013,957,INE434A01013,
ANDHRACEMT,EQ,7.05,7.1,7.05,7.05,7.1,7.1,34,240.65,11-MAY-2013,3,INE666E01012,
ANIKINDS,EQ,23.25,24,23.25,23.55,23.5,23.7,410,9602.5,11-MAY-2013,8,INE087B01017,
ANKURDRUGS,EQ,7.6,8.2,7.45,7.7,7.7,7.8,1146,8791.9,11-MAY-2013,12,INE238D01012,
ANSALAPI,EQ,24.2,25,24.2,24.75,24.75,24.6,14862,368713.55,11-MAY-2013,109,INE436A01026,
ANSALHSG,EQ,17,17,16.3,16.85,16.8,16.95,744,12512.9,11-MAY-2013,14,INE880B01015,
ANTGRAPHIC,EQ,0.35,0.35,0.35,0.35,0.35,0.3,2,0.7,11-MAY-2013,2,INE414B01021,
APARINDS,EQ,125.6,125.7,125.2,125.65,125.65,125.95,240,30153,11-MAY-2013,6,INE372A01015,
APCOTEXIND,EQ,237.05,238,237.05,238,238,237.7,15,3560.5,11-MAY-2013,2,INE116A01016,
APLLTD,EQ,120.1,124.05,120.1,123.45,123.45,122.2,17704,2174060.45,11-MAY-2013,250,INE901L01018,
APOLLOHOSP,EQ,936,954,936,944.95,945.9,941.55,28974,27426704.75,11-MAY-2013,909,INE437A01024,
APOLLOTYRE,EQ,94,94.75,93.2,94.25,94.3,94.45,608056,57124069.75,11-MAY-2013,3403,INE438A01022,
APPAPER,EQ,206.1,207.9,205.05,206,205.3,208.05,2050,421776.4,11-MAY-2013,101,INE435A01028,
APTECHT,EQ,57.7,62.2,57.3,60.9,61.35,57.7,1565471,94078546.3,11-MAY-2013,8958,INE266F01018,
AQUA,EQ,3.1,3.2,3.05,3.05,3.05,3.15,410082,1269823.6,11-MAY-2013,64,INE544K01026,
ARCHIDPLY,EQ,6.95,6.95,6.95,6.95,6.95,7.1,75,521.25,11-MAY-2013,1,INE877I01016,
ARCHIES,EQ,18,18.6,18,18.25,18.15,18.25,12735,232178.75,11-MAY-2013,68,INE731A01020,
ARIES,EQ,44.8,45.95,44.5,44.5,44.5,44.3,300,13381.35,11-MAY-2013,8,INE298I01015,
ARSHIYA,EQ,21.95,24.25,21.95,24.2,24.25,23.1,156018,3654647.9,11-MAY-2013,800,INE968D01022,
ARSSINFRA,EQ,33.9,34.5,33.3,33.9,34,33.55,16339,553024.95,11-MAY-2013,282,INE267I01010,
ARVIND,EQ,82.75,83.2,82.3,82.85,83.2,82.45,57857,4785984.75,11-MAY-2013,936,INE034A01011,
ARVINDREM,EQ,33.65,33.65,33.3,33.4,33.3,33.8,800,26820,11-MAY-2013,6,INE211C01037,
ASAHIINDIA,EQ,52,52,50.15,51.05,51,51.2,649,33103.3,11-MAY-2013,19,INE439A01020,
ASAL,EQ,33.5,33.95,33.05,33.05,33.05,33.3,2400,79456,11-MAY-2013,12,INE900C01027,
ASHAPURMIN,EQ,29.5,32.25,29.5,31.7,31.5,30.95,1363,42984.2,11-MAY-2013,13,INE348A01023,
ASHIANA,EQ,255,255,246.3,253.3,254.5,250.05,65,16466,11-MAY-2013,7,INE365D01013,
ASHOKA,EQ,225,229.85,222.2,229.2,227,223.7,2412,547838.4,11-MAY-2013,162,INE442H01011,
ASHOKLEY,EQ,22.4,22.55,22.05,22.45,22.5,22.45,459819,10305084.45,11-MAY-2013,2247,INE208A01029,
ASIANHOTNR,EQ,136,141,135.25,141,141,142,155,21758.75,11-MAY-2013,10,INE363A01022,
ASIANPAINT,EQ,4641.1,4749.75,4641.1,4716.25,4738,4638.75,22280,104746432.75,11-MAY-2013,2538,INE021A01018,
ASIANTILES,EQ,37.35,37.35,37.35,37.35,37.35,38.65,75,2801.25,11-MAY-2013,3,INE022I01019,
ASSAMCO,EQ,5.2,5.3,5.2,5.3,5.3,5.25,28895,152317.5,11-MAY-2013,54,INE442A01024,
ASTEC,EQ,18,18.65,17.8,18.65,18.65,19.25,177,3224.65,11-MAY-2013,5,INE563J01010,
ASTRAL,EQ,400.1,400.1,391.35,400,400,400.05,106,42011.4,11-MAY-2013,10,INE006I01020,
ASTRAMICRO,EQ,39.2,39.5,39.05,39.4,39.5,39.15,11128,437198.9,11-MAY-2013,73,INE386C01029,
ASTRAZEN,EQ,833,838.7,830.2,832.75,833.65,831.7,4076,3396527.8,11-MAY-2013,266,INE203A01020,
ATFL,EQ,552.5,552.85,550,551.75,551.6,553.45,242,133401.5,11-MAY-2013,13,INE209A01019,
ATLANTA,BE,45.1,45.4,45,45.3,45.3,46.75,628,28438.5,11-MAY-2013,24,INE285H01022,
ATLASCYCLE,EQ,300.95,308.7,299.1,305,305.4,299.9,34933,10668877.1,11-MAY-2013,1027,INE446A01017,
ATNINTER,BE,0.2,0.2,0.2,0.2,0.2,0.2,1000,200,11-MAY-2013,1,INE803A01027,
ATUL,EQ,353,360.2,350.05,351.35,350.55,351.2,6766,2401115.4,11-MAY-2013,132,INE100A01010,
AURIONPRO,EQ,70,70,70,70,70,65.45,1,70,11-MAY-2013,1,INE132H01018,
AUROPHARMA,EQ,193.2,195.5,193.2,194.75,195,194.85,172288,33509278.95,11-MAY-2013,1803,INE406A01037,
AUSTRAL,EQ,0.75,0.75,0.7,0.7,0.75,0.75,3849,2695.2,11-MAY-2013,27,INE455J01027,
AUTOAXLES,EQ,273,273,273,273,273,271.15,36,9828,11-MAY-2013,4,INE449A01011,
AUTOIND,EQ,95.15,96.7,95.15,95.4,95.5,96.15,5129,490581,11-MAY-2013,213,INE718H01014,
AVTNPL,EQ,27,27,26.15,26.6,26.55,26.65,1319,35075.75,11-MAY-2013,18,INE488D01021,
AXIS-IT&T,EQ,46.5,49.2,46.5,47.9,47.85,47.1,721,34778.35,11-MAY-2013,17,INE555B01013,
AXISBANK,EQ,1470,1478.35,1461.3,1472.45,1473,1469.9,72080,106085825.2,11-MAY-2013,2698,INE238A01026,
AXISGOLD,EQ,2660,2668.8,2648,2653.75,2662,2658.45,330,877599.3,11-MAY-2013,57,INF846K01347,
BAFNAPHARM,EQ,37.55,38.5,37.2,37.5,37.5,37.9,7026,264562.2,11-MAY-2013,51,INE878I01014,
BAGFILMS,EQ,4.2,5.05,4.2,4.75,4.95,4.35,297393,1394646.35,11-MAY-2013,479,INE116D01028,
BAJAJ-AUTO,EQ,1842.05,1869.95,1842.05,1862,1862,1858.05,23464,43645908.6,11-MAY-2013,1189,INE917I01010,
BAJAJCORP,EQ,275,275,269.1,269.85,269.75,273.85,2486,675678.9,11-MAY-2013,117,INE933K01021,
BAJAJELEC,EQ,176,176.85,175.15,175.35,175.25,176.15,1063,186752.85,11-MAY-2013,32,INE193E01025,
BAJAJFINSV,EQ,757,764.2,757,762.55,763.6,757,8755,6676845.55,11-MAY-2013,357,INE918I01018,
BAJAJHIND,EQ,21.2,21.2,21,21,21.05,21,57637,1213876.25,11-MAY-2013,273,INE306A01021,
BAJAJHLDNG,EQ,886.5,905,886.5,892.65,890.1,902.85,618,553231.1,11-MAY-2013,110,INE118A01012,
BAJFINANCE,EQ,1400,1415.5,1397.5,1410.95,1408.5,1399.45,3083,4340742.95,11-MAY-2013,247,INE296A01016,
BALAJITELE,EQ,42.45,42.45,40.6,41.2,41.7,41.65,26181,1078301,11-MAY-2013,200,INE794B01026,
BALAMINES,EQ,39.2,39.6,37.6,38.15,39.5,38.35,493,18819.9,11-MAY-2013,25,INE050E01027,
BALKRISIND,EQ,285,289.2,284,286.75,286,280.6,227,64922,11-MAY-2013,32,INE787D01026,
BALLARPUR,EQ,17.5,17.65,17.25,17.4,17.45,17.6,14136,246039.85,11-MAY-2013,73,INE294A01037,
BALMLAWRIE,EQ,688,688.8,681.35,687.2,686.6,683.3,1629,1118581.4,11-MAY-2013,107,INE164A01016,
BALRAMCHIN,EQ,50.55,51.5,50.55,51.15,51,51.55,143672,7344199.85,11-MAY-2013,774,INE119A01028,
BANCOINDIA,EQ,43.85,43.85,41.9,42.05,42.65,42,749,31664.65,11-MAY-2013,19,INE213C01025,
BANKBARODA,EQ,707.8,707.8,700.55,703.45,704.15,703.2,65948,46381801.05,11-MAY-2013,1528,INE028A01013,
BANKBEES,EQ,1275,1275,1262,1266.15,1266,1268.17,89,112674.95,11-MAY-2013,12,INF732E01078,
BANKINDIA,EQ,336.8,341,334.2,339.35,339,337.2,150428,50806404.15,11-MAY-2013,2306,INE084A01016,
BARTRONICS,BE,9.5,9.8,9.5,9.65,9.6,9.55,2988,28862.05,11-MAY-2013,17,INE855F01034,
BASF,EQ,595,595,586,587.95,590,587.25,886,521376.55,11-MAY-2013,22,INE373A01013,
BASML,EQ,108,108,108,108,108,109.25,1310,141480,11-MAY-2013,2,INE186H01014,
BATAINDIA,EQ,806.45,813.5,804,811.05,811,806.45,22295,18080944.05,11-MAY-2013,968,INE176A01010,
BAYERCROP,EQ,1186,1218.9,1186,1213.05,1215,1183.9,2724,3295779.6,11-MAY-2013,292,INE462A01022,
BBL,EQ,436,461.35,436,456.35,459,452.85,129,58873.6,11-MAY-2013,32,INE464A01028,
BBTC,EQ,129.6,129.6,127.15,127.8,128,130.05,958,122787.8,11-MAY-2013,92,INE050A01025,
BEDMUTHA,EQ,9.6,9.75,9.3,9.65,9.55,9.7,3326,31859.95,11-MAY-2013,18,INE844K01012,
BEL,EQ,1270.5,1294,1244.95,1258.45,1254.8,1301.25,3040,3833842.15,11-MAY-2013,413,INE263A01016,
BEML,EQ,170.05,172.9,170.05,172,172.2,170.35,16308,2802991,11-MAY-2013,481,INE258A01016,
BEPL,BE,23,23,23,23,23,22,2,46,11-MAY-2013,2,INE922A01025,
BERGEPAINT,EQ,225,231.9,225,230.15,231.25,224.8,95885,21968958.85,11-MAY-2013,1798,INE463A01020,
BFINVEST,EQ,47,47,46.6,47,47,48.05,14,656.8,11-MAY-2013,7,INE878K01010,
BFUTILITIE,EQ,291.7,295,289.1,292.5,295,290.85,79506,23220524.85,11-MAY-2013,2307,INE243D01012,
BGRENERGY,EQ,199.65,200.45,198.6,198.85,199,199.25,13293,2647611.45,11-MAY-2013,520,INE661I01014,
BHARATFORG,EQ,240.6,242.45,240.6,241.5,241.8,240.6,12790,3089639.15,11-MAY-2013,334,INE465A01025,
BHARATGEAR,EQ,39.55,40.25,39.55,40.25,40.25,40.9,450,17993.75,11-MAY-2013,4,INE561C01019,
BHARTIARTL,EQ,322.45,326.5,320.15,325.45,325.6,324.25,249757,81005149.65,11-MAY-2013,3202,INE397D01024,
BHARTISHIP,EQ,44.4,45.6,44.4,45.05,45.15,45.25,9363,422854.65,11-MAY-2013,88,INE673G01013,
BHEL,EQ,196,196.85,195.15,196.15,196.25,197,101401,19903445.1,11-MAY-2013,1602,INE257A01026,
BHUSANSTL,EQ,461.7,462.7,461,462.65,462.7,460.7,73548,33992000.05,11-MAY-2013,275,INE824B01021,
BIL,EQ,224.95,237.75,224.95,235.9,235.9,233.8,783,184477.7,11-MAY-2013,41,INE828A01016,
BILENERGY,EQ,5.2,5.2,5.2,5.2,5.2,5.2,1001,5205.2,11-MAY-2013,4,INE607L01029,
BILPOWER,EQ,4.1,4.2,3.95,4,3.95,4.1,934,3787.7,11-MAY-2013,12,INE952D01018,
BINANIIND,EQ,95.3,95.95,95,95.1,95.1,95.05,555,52895.2,11-MAY-2013,18,INE071A01013,
BINDALAGRO,EQ,22,23.1,21.65,22.7,23,22.05,89651,2024312.15,11-MAY-2013,411,INE143A01010,
BIOCON,EQ,284.15,284.8,283.15,284.4,284.5,284.65,10405,2957442.1,11-MAY-2013,209,INE376G01013,
BIRLACORPN,EQ,260,260,260,260,260,262.1,75,19500,11-MAY-2013,1,INE340A01012,
BIRLACOT,BE,0.15,0.15,0.1,0.15,0.15,0.15,58121,8621.45,11-MAY-2013,9,INE655I01024,
BIRLAMONEY,EQ,17.1,17.25,17.1,17.2,17.2,17.3,1510,25972,11-MAY-2013,5,INE865C01022,
BIRLAPOWER,EQ,0.25,0.25,0.15,0.2,0.2,0.2,706431,137653.45,11-MAY-2013,81,INE224B01024,
BLISSGVS,EQ,29.7,29.95,29,29.8,29.95,29.95,1692,49981.2,11-MAY-2013,24,INE416D01022,
BLKASHYAP,EQ,7,7.3,7,7.3,7.3,7.05,1400,10097,11-MAY-2013,10,INE350H01032,
BLUECHIP,EQ,0.4,0.4,0.4,0.4,0.4,0.4,37,14.8,11-MAY-2013,1,INE657B01025,
BLUEDART,EQ,2497.85,2536.7,2497.85,2536.7,2536.7,2483.35,7,17524.45,11-MAY-2013,4,INE233B01017,
BLUESTARCO,EQ,171.75,175.5,171.75,174.35,175.5,171.95,6280,1092268.65,11-MAY-2013,117,INE472A01039,
BLUESTINFO,EQ,58.1,59,58.1,58.75,58.75,59.6,133,7786.4,11-MAY-2013,9,INE504B01011,
BODALCHEM,BE,6.5,6.5,6.5,6.5,6.5,6.65,1000,6500,11-MAY-2013,1,INE338D01028,
BOMDYEING,EQ,86.65,87,86.15,86.65,86.8,86.95,43045,3726785.4,11-MAY-2013,708,INE032A01023,
BOSCHLTD,EQ,9090,9090,8970,9017.75,9001,9000.3,60,540946.55,11-MAY-2013,23,INE323A01026,
BPCL,EQ,421.5,424.9,416,418.35,418,415.05,250623,104982139,11-MAY-2013,3700,INE029A01011,
BPL,EQ,17.1,17.4,17,17.25,17.25,17.1,12054,207393.85,11-MAY-2013,55,INE110A01019,
BRANDHOUSE,EQ,2.6,2.65,2.6,2.6,2.6,2.7,71547,186098.2,11-MAY-2013,54,INE317J01011,
BRFL,EQ,238.5,244,237.3,241.4,241.8,239.9,2226,537105.1,11-MAY-2013,95,INE589G01011,
BRIGADE,EQ,75,75,73.15,74.3,74.6,74.9,11225,834026.6,11-MAY-2013,162,INE791I01019,
BRITANNIA,EQ,574.8,574.8,568.1,570.85,571.1,571.1,669,382721.95,11-MAY-2013,91,INE216A01022,
BROADCAST,EQ,3.7,3.7,3.7,3.7,3.7,3.9,200,740,11-MAY-2013,1,INE698H01018,
BROOKS,EQ,16.25,17.6,16.25,17.45,17.45,17.5,2505,43094.15,11-MAY-2013,22,INE650L01011,
BSELINFRA,EQ,2.15,2.25,2.1,2.1,2.2,2.15,2420,5143.25,11-MAY-2013,14,INE395A01016,
BSL,EQ,14,14,14,14,14,13.9,100,1400,11-MAY-2013,1,INE594B01012,
BSLGOLDETF,EQ,2674.5,2680,2650,2666.5,2653.3,2656.95,51,136031.5,11-MAY-2013,13,INF209K01HT2,
BSLIMITED,EQ,312,317.8,312,312.5,312,314.65,341,106827.35,11-MAY-2013,21,INE043K01011,
BURNPUR,EQ,8.1,8.25,8.05,8.15,8.25,8.25,1101,8923.1,11-MAY-2013,5,INE817H01014,
BVCL,EQ,6.8,6.8,6.8,6.8,6.8,6.65,50,340,11-MAY-2013,1,INE139I01011,
CADILAHC,EQ,783.45,796.75,775,795,796.75,787.3,2484,1965285.6,11-MAY-2013,124,INE010B01019,
CAIRN,EQ,306.2,306.2,303.55,304.1,304.35,303.1,73025,22233875.25,11-MAY-2013,965,INE910H01017,
CANBK,EQ,421,427,419.05,424.45,426.45,423.25,121078,51191025.85,11-MAY-2013,2574,INE476A01014,
CANDC,EQ,31.5,31.5,30.3,30.75,30.3,31.3,237,7262.75,11-MAY-2013,10,INE874H01015,
CANFINHOME,EQ,151,156,151,155.05,156,153.6,669,103366.25,11-MAY-2013,55,INE477A01012,
CANTABIL,EQ,19.95,19.95,19.95,19.95,19.95,20.3,237,4728.15,11-MAY-2013,1,INE068L01016,
CAPF,EQ,163.5,169.8,163.5,166,166,165.45,849,141286.1,11-MAY-2013,81,INE688I01017,
CARBORUNIV,EQ,126.9,126.9,125.2,125.5,125.95,125.55,200,25127.25,11-MAY-2013,9,INE120A01034,
CAREERP,EQ,101.75,105.9,101.75,103.65,103.8,104,418,43584.7,11-MAY-2013,18,INE521J01018,
CARERATING,EQ,739,745.45,723.7,733.55,732,736.7,3740,2755455.85,11-MAY-2013,486,INE752H01013,
CASTROL,EQ,330.85,330.85,328.8,329.25,329.05,329.9,2416,796395.85,11-MAY-2013,147,INE172A01019,
CCCL,BE,12.45,12.45,12.45,12.45,12.45,11.95,883,10993.35,11-MAY-2013,1,INE429I01024,
CCL,EQ,283.1,303,283.1,300.8,302.7,296.5,1867,560427.1,11-MAY-2013,48,INE421D01014,
CEATLTD,EQ,114,115.1,112.2,113.45,113.7,115,83333,9509679.65,11-MAY-2013,438,INE482A01020,
CEBBCO,EQ,23.7,23.7,22.65,23,22.65,23.65,40630,936767.4,11-MAY-2013,231,INE209L01016,
CELESTIAL,BE,17.6,17.6,17.15,17.55,17.55,17.05,2768,47472.45,11-MAY-2013,8,INE221I01017,
CENTENKA,EQ,114.55,115.5,114.55,114.7,114.7,114.55,532,61052.55,11-MAY-2013,29,INE485A01015,
CENTEXT,EQ,1.1,1.4,1.1,1.3,1.3,1.3,152,170.2,11-MAY-2013,5,INE281A01026,
CENTRALBK,EQ,72.5,72.65,71,72.1,72.3,72.2,430251,30913048.45,11-MAY-2013,2642,INE483A01010,
CENTURYPLY,EQ,53,53,51.65,51.85,51.7,53.45,712,36870.65,11-MAY-2013,27,INE348B01021,
CENTURYTEX,EQ,316,320.6,315.05,319.45,319.9,315.05,63421,20214418.25,11-MAY-2013,1181,INE055A01016,
CERA,EQ,452,452,445.6,449.8,445.6,452.4,343,154379.95,11-MAY-2013,18,INE739E01017,
CESC,EQ,310.95,310.95,307,308.5,307.5,309.5,8360,2581757.15,11-MAY-2013,312,INE486A01013,
CHAMBLFERT,EQ,47.7,48.7,47.7,48.35,48.35,47.6,496368,23998410.8,11-MAY-2013,2125,INE085A01013,
CHEMFALKAL,EQ,74.3,74.35,71,72,71.2,72.5,931,68201.9,11-MAY-2013,21,INE479E01028,
CHENNPETRO,EQ,110.8,111.85,110.15,111.05,111.8,109.85,2999,333186.3,11-MAY-2013,165,INE178A01016,
CHETTINAD,EQ,705,705,699.25,699.25,699.25,703,210,146875,11-MAY-2013,3,INE132B01011,
CHOLAFIN,EQ,268,271,266.1,267.65,267.55,270.2,618,165741.25,11-MAY-2013,38,INE121A01016,
CHROMATIC,EQ,5.75,5.75,5.75,5.75,5.75,6.05,2208,12696,11-MAY-2013,11,INE662C01015,
CIMMCO,EQ,19.05,19.05,19.05,19.05,19.05,21.05,20,381,11-MAY-2013,1,INE184C01028,
CINEMAXIN,EQ,95.45,101.2,95.45,101.1,101.2,100.4,111,11110.5,11-MAY-2013,4,INE460N01011,
CINEPRO,EQ,12,12,11.7,11.7,11.7,11.8,46,538.5,11-MAY-2013,3,INE704H01022,
CIPLA,EQ,400,403,397.95,401.8,402.15,397.55,169783,68149218.55,11-MAY-2013,2309,INE059A01026,
CLASSIC,EQ,2.75,2.75,2.75,2.75,2.75,3.4,1,2.75,11-MAY-2013,1,INE987C01024,
CLNINDIA,EQ,461,461,457,458.5,458,461.75,1888,865583,11-MAY-2013,97,INE492A01029,
CLUTCHAUTO,EQ,17.75,17.95,17.75,17.95,17.95,18.05,161,2871.15,11-MAY-2013,9,INE779B01019,
CMAHENDRA,EQ,89,89.9,87.8,88.1,87.95,88,13567,1202422.55,11-MAY-2013,191,INE378J01013,
CMC,EQ,1323.05,1342,1323,1334.2,1342,1338.85,437,583646.3,11-MAY-2013,36,INE314A01017,
COALINDIA,EQ,298.5,303.95,298.5,303.65,303.95,299.7,211932,64208465.75,11-MAY-2013,3310,INE522F01014,
COLPAL,EQ,1530,1548,1530,1541.4,1547.8,1537.2,3039,4680019.3,11-MAY-2013,294,INE259A01022,
COMPUSOFT,EQ,10.4,10.4,9.65,9.9,9.9,9.85,2994,29895.3,11-MAY-2013,17,INE453B01029,
CONCOR,EQ,1115,1120,1111.1,1114.55,1112.05,1124.05,235,262037.5,11-MAY-2013,40,INE111A01017,
COREEDUTEC,EQ,52.6,54.75,52.5,53.1,52.9,52.65,102117,5455087.9,11-MAY-2013,1051,INE247G01024,
COROMANDEL,EQ,193.15,193.15,191.25,192.2,192.1,193.05,1068,205375.95,11-MAY-2013,44,INE169A01031,
COROMANDEL,N1,15.2,15.2,15.2,15.2,15.2,15.41,40,608,11-MAY-2013,1,INE169A08010,
CORPBANK,EQ,405.95,410.9,404.5,409.65,409.7,405.4,57051,23313408.15,11-MAY-2013,927,INE112A01015,
COSMOFILMS,EQ,67.7,70,67.6,69.65,69.5,68.2,1133,78840.4,11-MAY-2013,20,INE757A01017,
COX&KINGS,EQ,122.45,122.45,121.6,121.85,122,121.7,26711,3257629.95,11-MAY-2013,358,INE008I01026,
CRESTANI,BE,6.65,6.8,6.65,6.8,6.65,6.95,8243,55397.25,11-MAY-2013,25,INE774A01012,
