SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
CLASSIC,EQ,5.45,5.65,5.1,5.2,5.3,5.55,11976,63779.4,08-SEP-2012,29,INE987C01024,
CLNINDIA,EQ,610.05,620,605,615.2,614.1,609.35,891,547225.6,08-SEP-2012,118,INE492A01029,
CLUTCHAUTO,EQ,21.35,22.3,21.25,21.55,21.9,21.3,1861,40156.85,08-SEP-2012,31,INE779B01019,
CMAHENDRA,EQ,98.8,101.9,96.1,100.95,101,99.4,5765,578232.7,08-SEP-2012,168,INE378J01013,
CMC,EQ,980.95,990.4,980.95,987.05,990,980.95,1052,1037613.05,08-SEP-2012,78,INE314A01017,
COALINDIA,EQ,361,361.6,360,360.55,360,361.2,21437,7734785.6,08-SEP-2012,612,INE522F01014,
COLPAL,EQ,1230,1231.85,1216,1229.05,1230,1224,6550,8036880.05,08-SEP-2012,409,INE259A01022,
COMPUSOFT,EQ,11.4,11.4,10.55,10.7,10.55,10.7,11930,127682.5,08-SEP-2012,15,INE453B01029,
CONCOR,EQ,931,931,926.4,926.8,926.4,934.25,68,63043.55,08-SEP-2012,13,INE111A01017,
CONSOFINVT,EQ,43.95,43.95,40.05,40.7,40.7,42,1015,42082.45,08-SEP-2012,15,INE025A01027,
CORDSCABLE,EQ,23.5,23.5,22.5,22.9,22.95,22.5,414,9451.8,08-SEP-2012,13,INE792I01017,
COREEDUTEC,EQ,314.55,317,312.1,314.75,316,312.3,16497,5171544.5,08-SEP-2012,116,INE247G01024,
COROMANDEL,EQ,291,291,286.75,287.75,287.15,289.75,7760,2236130.85,08-SEP-2012,180,INE169A01031,
COROMANDEL,N1,14.31,14.46,14.31,14.46,14.46,14.55,207,2992.17,08-SEP-2012,2,INE169A08010,
CORPBANK,EQ,370,375,370,373.95,374.3,369.45,5131,1915875.4,08-SEP-2012,164,INE112A01015,
COSMOFILMS,EQ,87.55,92.9,87,91.25,91.4,86.75,46106,4148221.2,08-SEP-2012,528,INE757A01017,
COUNCODOS,EQ,1.25,1.25,1.25,1.25,1.25,1.2,281,351.25,08-SEP-2012,2,INE695B01025,
COX&KINGS,EQ,128,129.95,127.75,129.55,129.95,127.55,34436,4446959.6,08-SEP-2012,615,INE008I01026,
CRESTANI,EQ,25.55,26.15,25.55,25.95,25.9,25.85,435,11292.95,08-SEP-2012,8,INE774A01012,
CREWBOS,EQ,26.5,27.55,26.5,27.3,27.45,26.45,14941,407409.85,08-SEP-2012,121,INE514G01019,
CRISIL,EQ,926,933.3,926,930.05,927.7,933.4,225,209295,08-SEP-2012,34,INE007A01025,
CROMPGREAV,EQ,111,111.4,109.25,110.9,111.2,110.45,153557,16997212.7,08-SEP-2012,1746,INE067A01029,
CUB,EQ,51.95,51.95,51.5,51.65,51.6,51.15,9765,504880.6,08-SEP-2012,83,INE491A01021,
CUBEXTUB,EQ,7.45,7.6,7.45,7.5,7.6,7.05,10,75.25,08-SEP-2012,2,INE144D01012,
CUMMINSIND,EQ,466.95,469.9,461.8,465.8,464.9,463.5,18990,8828658.05,08-SEP-2012,541,INE298A01020,
CYBERTECH,EQ,13.6,14,13.1,14,14,13.8,357,4995.05,08-SEP-2012,9,INE214A01019,
DAAWAT,EQ,44,44.5,43.7,43.85,44,43.45,164,7201.35,08-SEP-2012,8,INE818H01012,
DABUR,EQ,129.3,129.45,128,129.25,129,128.5,32707,4220500,08-SEP-2012,470,INE016A01026,
DALMIABEL,EQ,135.95,135.95,134.35,135.9,135.45,135.05,163,22056.8,08-SEP-2012,6,INE439L01019,
DALMIASUG,BE,19.5,20.25,19.5,20,20,20,2745,54439.4,08-SEP-2012,16,INE495A01022,
DATAMATICS,EQ,30.5,31,30.5,30.8,30.9,31.05,452,13955.8,08-SEP-2012,10,INE365B01017,
DBCORP,EQ,199.95,199.95,193.3,195.3,195.95,198.25,160,31265.8,08-SEP-2012,28,INE950I01011,
DBREALTY,EQ,73,74.95,72.5,74.45,74,72,6478,481227.8,08-SEP-2012,91,INE879I01012,
DBSTOCKBRO,EQ,95.85,96.6,95.85,96.6,96.6,96.6,51450,4968835,08-SEP-2012,607,INE921B01025,
DCB,EQ,41.25,41.6,41.25,41.4,41.3,41.35,59404,2460392,08-SEP-2012,428,INE503A01015,
DCHL,EQ,13.7,14.7,13.2,14.5,14.4,13.45,2993888,42586677.15,08-SEP-2012,5387,INE137G01027,
DCM,EQ,136,137.5,133.6,137.15,136.5,136.1,5256,714993.9,08-SEP-2012,141,INE498A01018,
DCMSRMCONS,EQ,52.3,52.3,50.45,50.85,50.85,50.45,800,41385.75,08-SEP-2012,30,INE499A01024,
DCW,EQ,19.9,20.15,19.9,20,20,19.9,86121,1720478.75,08-SEP-2012,181,INE500A01029,
DEEPAKFERT,EQ,127.1,128.45,126.15,126.9,126.35,127.05,7837,995282.3,08-SEP-2012,210,INE501A01019,
DEEPAKNTR,EQ,169.7,169.9,169.7,169.75,169.9,168.15,300,50930,08-SEP-2012,4,INE288B01011,
DEEPIND,EQ,42.5,42.5,41.75,42,42,41.45,2943,123657.45,08-SEP-2012,26,INE677H01012,
DELTACORP,EQ,61.7,61.7,60.8,61,61.2,61.05,199975,12209787.8,08-SEP-2012,1343,INE124G01033,
DELTAMAGNT,EQ,28,28,28,28,28,28.8,1,28,08-SEP-2012,1,INE393A01011,
DEN,EQ,138.8,142.5,138,141.7,141.65,139.3,222006,31356213.9,08-SEP-2012,2639,INE947J01015,
DENABANK,EQ,87.9,89.3,87.1,88.45,89.2,87.55,139058,12268457,08-SEP-2012,942,INE077A01010,
DENORA,EQ,157,157.9,156.3,157.45,157.55,156.25,733,115338.2,08-SEP-2012,27,INE244A01016,
DENSO,EQ,46,48,45,47.35,45,46.75,1220,56266.5,08-SEP-2012,20,INE502A01017,
DHAMPURSUG,EQ,68.8,69.25,68.6,68.65,68.6,69.15,3362,231288.55,08-SEP-2012,33,INE041A01016,
DHANBANK,EQ,46.9,47,44.2,45.95,46.25,46.55,49340,2280976.95,08-SEP-2012,543,INE680A01011,
DHANUS,EQ,1.85,1.85,1.8,1.8,1.8,1.85,390,706.5,08-SEP-2012,4,INE406H01016,
DHFL,EQ,162,165,161.9,164.75,164.3,161.25,3137,514768.2,08-SEP-2012,138,INE202B01012,
DIAPOWER,EQ,93.8,94,91.45,92.45,91.5,94.1,3241,303243.4,08-SEP-2012,75,INE989C01012,
DICIND,EQ,238,240,238,239.95,240,236.45,144,34535,08-SEP-2012,5,INE303A01010,
DIGJAM,EQ,7.1,7.1,6.8,7,7,6.9,285,1983.5,08-SEP-2012,15,INE471A01023,
DISHMAN,EQ,105.4,106,103.6,105.35,105.9,104.95,246228,25837028.9,08-SEP-2012,2489,INE353G01020,
DISHTV,EQ,73.65,73.8,72.75,73.3,73.15,73.35,173929,12723299.35,08-SEP-2012,1468,INE836F01026,
DIVISLAB,EQ,1156.25,1168,1149,1164.3,1166.5,1153.95,14176,16439816.75,08-SEP-2012,1524,INE361B01024,
DLF,EQ,203.6,204.8,202.2,204.2,204.2,203.45,420755,85671632.15,08-SEP-2012,4744,INE271C01023,
DLINKINDIA,EQ,25.5,25.6,25.4,25.5,25.4,25.85,15350,391827.5,08-SEP-2012,34,INE250K01012,
DOLPHINOFF,EQ,76.75,76.8,76.75,76.75,76.8,75.35,100,7675.6,08-SEP-2012,2,INE920A01011,
DONEAR,EQ,15.25,16.4,15.25,16.1,16.4,15.7,381,5963.6,08-SEP-2012,11,INE668D01028,
DPSCLTD,EQ,14.25,14.25,13.5,13.55,13.9,13.95,2331,31630.15,08-SEP-2012,11,INE360C01024,
DPTL,EQ,108.9,110,108,108.05,108,107.15,2872,312148.95,08-SEP-2012,17,INE477B01010,
DQE,EQ,17.75,18.1,17.6,17.65,17.65,18.2,3795,67419.95,08-SEP-2012,35,INE656K01010,
DREDGECORP,EQ,256.45,265.85,254.1,255.75,254.5,255.4,49125,12789187.4,08-SEP-2012,1263,INE506A01018,
DRREDDY,EQ,1710,1734.9,1698,1725.65,1734.9,1700.1,66464,114327819.25,08-SEP-2012,2372,INE089A01023,
DRREDDY,N1,5.03,5.1,5.03,5.1,5.1,5.07,902,4563.06,08-SEP-2012,3,INE089A08051,
DSKULKARNI,EQ,70,71.1,69,70.6,70.25,70.4,17134,1205742.05,08-SEP-2012,78,INE891A01014,
DUNCANSIND,EQ,9.2,9.2,9.2,9.2,9.2,8.85,15,138,08-SEP-2012,3,INE508A01014,
DWARKESH,EQ,43.3,43.95,43.25,43.65,43.5,44.6,1180,51388.4,08-SEP-2012,11,INE366A01033,
EASTSILK,EQ,2.9,3,2.9,3,3,3,502,1481,08-SEP-2012,3,INE962C01027,
EASUNREYRL,EQ,51.9,53.6,50.75,51.7,51.75,49.95,2930,151861.5,08-SEP-2012,13,INE268C01029,
ECEIND,EQ,103,104.5,103,103.75,103.5,104.4,87,8989.5,08-SEP-2012,5,INE588B01014,
ECLERX,EQ,810.5,823,810,816,817,812.8,1435,1170278.7,08-SEP-2012,161,INE738I01010,
EDELWEISS,EQ,29.5,29.95,29.5,29.8,29.9,29.75,3125,92801.1,08-SEP-2012,42,INE532F01054,
EDL,EQ,64.3,66.4,64.3,65,65,65.1,261,16924.8,08-SEP-2012,16,INE180G01019,
EDSERV,EQ,19.4,19.4,18.65,19.05,19.15,19.1,14893,284551.05,08-SEP-2012,111,INE889J01019,
EDUCOMP,EQ,150.05,151,149.95,150.45,150.5,149.9,67048,10089675.5,08-SEP-2012,1126,INE216H01027,
EICHERMOT,EQ,2065,2084.95,2065,2079.95,2080,2083,91,188935.6,08-SEP-2012,20,INE066A01013,
EIDPARRY,EQ,228,229.7,227.1,228.25,228.5,227.05,2560,583641.2,08-SEP-2012,77,INE126A01031,
EIHAHOTELS,EQ,156.45,159.2,155.1,155.95,156.9,154.9,1224,191022.5,08-SEP-2012,73,INE276C01014,
EIHOTEL,EQ,76.85,77,76,76.45,76.05,75.9,10466,800160.2,08-SEP-2012,102,INE230A01023,
EIMCOELECO,EQ,162.1,162.1,160.15,160.9,160.15,161.8,40,6436.95,08-SEP-2012,3,INE158B01016,
EKC,EQ,27.3,27.3,26.6,26.85,27,26.75,20359,547779.7,08-SEP-2012,172,INE184H01027,
ELDERPHARM,EQ,307.8,309,304.55,306.45,304.6,307.8,1036,317644.3,08-SEP-2012,41,INE975A01015,
ELECON,EQ,47.55,49.6,46.7,47.95,48.35,47.55,28417,1351590.15,08-SEP-2012,284,INE205B01023,
ELECTCAST,EQ,18,18.1,17.8,18,17.95,18.1,8776,157848.65,08-SEP-2012,48,INE086A01029,
ELECTHERM,EQ,47.8,49,46.55,47.05,46.55,46.75,909,43360.95,08-SEP-2012,17,INE822G01016,
ELFORGE,EQ,7.85,7.9,7.25,7.4,7.25,7.65,14,104,08-SEP-2012,3,INE158F01017,
ELGIEQUIP,EQ,78.9,78.9,78.9,78.9,78.9,78.1,10,789,08-SEP-2012,1,INE285A01027,
ELGIRUBCO,EQ,21.1,21.1,21.1,21.1,21.1,21.5,300,6330,08-SEP-2012,1,INE819L01012,
ELNET,EQ,32.1,34,32.05,33.85,32.45,33.25,885,29018.3,08-SEP-2012,14,INE033C01019,
EMAMIINFRA,EQ,18.6,20,18.6,19.4,19.4,20,333,6280.7,08-SEP-2012,13,INE778K01012,
EMAMILTD,EQ,508.7,511.7,506.55,508.05,508,509.6,5566,2829384.3,08-SEP-2012,121,INE548C01032,
EMCO,EQ,26.7,26.7,25.55,26,26,25.9,2481,64735.7,08-SEP-2012,22,INE078A01026,
EMKAY,EQ,29.75,29.75,27.55,28.65,28.65,27.55,1452,40961.25,08-SEP-2012,27,INE296H01011,
EMMBI,EQ,12.95,13,12.35,12.55,12.35,12.35,894,11444.45,08-SEP-2012,207,INE753K01015,
EMPEESUG,EQ,8.85,8.85,8.85,8.85,8.85,8.75,180,1593,08-SEP-2012,2,INE928B01012,
ENGINERSIN,EQ,218,220.95,217.55,218.2,218.1,217.9,27285,5964260.75,08-SEP-2012,457,INE510A01028,
ENIL,EQ,227.3,229.35,225.7,228.35,229.35,231.5,144,32839.85,08-SEP-2012,28,INE265F01028,
ENTEGRA,EQ,11.6,11.9,11.5,11.9,11.9,10.85,16994,200834.6,08-SEP-2012,35,INE826A01028,
EON,EQ,21.5,21.5,21.5,21.5,21.5,21.95,48,1032,08-SEP-2012,1,INE076H01025,
ERAINFRA,EQ,137.1,138,137,137.75,137.85,136.6,81091,11156867,08-SEP-2012,680,INE039E01020,
EROSMEDIA,EQ,167.4,171,167.4,170.05,170,166.7,81831,13916019.4,08-SEP-2012,1500,INE416L01017,
ESABINDIA,EQ,438,438,430.65,432.9,434.85,435.5,418,181007.7,08-SEP-2012,35,INE284A01012,
ESCORTS,EQ,62.35,62.85,62.1,62.7,62.85,62.35,68782,4301181.5,08-SEP-2012,603,INE042A01014,
ESL,EQ,5.05,5.05,4.9,5,4.95,5.05,89974,446516.65,08-SEP-2012,88,INE481K01013,
ESSAROIL,EQ,49,49.25,48.5,48.8,48.85,48.8,78100,3809010.6,08-SEP-2012,877,INE011A01019,
ESSARPORTS,EQ,86.05,87,86.05,86.95,87,86.65,4089,355602.95,08-SEP-2012,15,INE282A01024,
ESSARSHPNG,EQ,26.05,26.6,25.8,26.2,26.15,26.25,11287,294572,08-SEP-2012,70,INE122M01019,
ESSDEE,EQ,123.2,127.8,123.1,125.55,127.65,124.95,4228,528469.75,08-SEP-2012,112,INE825H01017,
ESSELPACK,EQ,31.4,31.45,31.05,31.25,31.2,30.85,3735,116519.65,08-SEP-2012,24,INE255A01020,
ESTER,EQ,16.9,16.9,16.2,16.55,16.35,16.55,1600,26550,08-SEP-2012,5,INE778B01029,
EUROCERA,EQ,7.5,8.45,7.5,8.45,8.45,7.7,493,3935.95,08-SEP-2012,4,INE649H01011,
EUROMULTI,EQ,4,4,4,4,4,4.25,25,100,08-SEP-2012,1,INE063J01011,
EUROTEXIND,EQ,16.05,16.05,16.05,16.05,16.05,16.55,723,11604.15,08-SEP-2012,2,INE022C01012,
EVEREADY,EQ,18.55,18.85,18.55,18.6,18.6,18.65,22753,423744.9,08-SEP-2012,119,INE128A01029,
EVERESTIND,EQ,178.8,182.85,177,181.4,182,180.4,1840,330700.9,08-SEP-2012,101,INE295A01018,
EVERONN,EQ,151.05,152.35,149.55,151.1,150.25,150.2,89670,13533417.2,08-SEP-2012,1187,INE678H01010,
EXCELCROP,EQ,116.55,117.8,115,115.45,117,116.6,2011,232354.7,08-SEP-2012,32,INE223G01017,
EXCELINDUS,EQ,71,75.7,71,75.45,75.7,72.95,1391,103950,08-SEP-2012,85,INE369A01029,
EXCELINFO,EQ,29,29,28.1,28.1,28.1,28.5,1029,29011,08-SEP-2012,14,INE688J01015,
EXIDEIND,EQ,143.05,145,141.8,144.1,144.25,142.15,127766,18354788.2,08-SEP-2012,2065,INE302A01020,
FACT,EQ,26.95,27.95,26.4,26.65,26.5,26.45,92769,2524990.3,08-SEP-2012,617,INE188A01015,
FAGBEARING,EQ,1590,1600,1555,1569.25,1555,1561.35,41,64638.7,08-SEP-2012,16,INE513A01014,
FAME,BE,47,47.9,47,47.55,47.9,45.7,1137,53800.55,08-SEP-2012,9,INE886G01011,
FARMAXIND,EQ,0.95,1,0.95,1,1,0.95,22388,21527.85,08-SEP-2012,24,INE890I01035,
FCH,EQ,152.7,152.85,152.7,152.85,152.8,152.95,1383,211323.6,08-SEP-2012,17,INE688I01017,
FCSSOFT,EQ,0.4,0.45,0.4,0.4,0.4,0.4,54280,21928.5,08-SEP-2012,16,INE512B01022,
FDC,EQ,88,88.5,86,86.3,86.55,87.35,41246,3573750,08-SEP-2012,325,INE258B01022,
FEDDERLOYD,EQ,42.65,43.4,42.3,43.2,42.75,43.15,2584,110819.1,08-SEP-2012,24,INE249C01011,
FEDERALBNK,EQ,405.95,409.45,404.8,406.25,406.15,403.9,9824,3998399.6,08-SEP-2012,376,INE171A01011,
FIEMIND,EQ,181.15,187,181.15,186,186,185.6,15762,2932196.35,08-SEP-2012,503,INE737H01014,
FINANTECH,EQ,869,874,865.45,871.4,871.85,867.2,38390,33398088.15,08-SEP-2012,1428,INE111B01023,
FINCABLES,EQ,37.55,39,37.3,38.65,38.45,37.55,9204,352550.85,08-SEP-2012,103,INE235A01022,
FINPIPE,EQ,59,59.7,58.7,59.45,59.15,59.25,3244,192575.9,08-SEP-2012,52,INE183A01016,
FIRSTLEASE,EQ,50,50,49.4,49.6,49.95,49.65,676,33582.5,08-SEP-2012,10,INE492B01019,
FKONCO,EQ,86.45,86.5,85.9,86.15,86.1,85.85,7321,630575.2,08-SEP-2012,108,INE575G01010,
FLEXITUFF,EQ,211.5,212.5,206.35,207.15,209.8,211.6,9101,1914220.4,08-SEP-2012,31,INE060J01017,
FMGOETZE,EQ,207.25,211.9,206.15,206.65,211.9,209.7,302,62415.4,08-SEP-2012,7,INE529A01010,
FMNL,EQ,21.5,21.5,21.5,21.5,21.5,22,2,43,08-SEP-2012,1,INE360L01017,
FORTIS,EQ,94.35,96,94.35,95.6,95.5,94.35,66526,6358920.15,08-SEP-2012,874,INE061F01013,
FOURSOFT,BE,8.4,8.9,8.1,8.9,8.9,8.5,2291,20128.1,08-SEP-2012,12,INE218G01017,
FSL,EQ,9.25,9.35,9.2,9.25,9.25,9.25,132403,1228387.4,08-SEP-2012,148,INE684F01012,
FTFTF12BDV,MF,11.2,11.2,11.2,11.2,11.2,10.2,1,11.2,08-SEP-2012,1,INF090I01122,
FTFTF12CDV,MF,9.98,10,9.61,9.97,9.61,9.4,15003,149729.51,08-SEP-2012,5,INF090I01411,
FTFTF13ADV,MF,10.89,10.89,10.89,10.89,10.89,9.9,11000,119790,08-SEP-2012,1,INF090I01148,
FUTUREVENT,EQ,8.45,8.45,8.2,8.3,8.2,8.45,3558,29549.65,08-SEP-2012,30,INE220J01017,
GABRIEL,EQ,25,25.1,24.75,24.95,24.9,24.65,8093,201690.75,08-SEP-2012,67,INE524A01029,
GAEL,EQ,21.95,21.95,21.35,21.4,21.5,21.7,3933,84389.2,08-SEP-2012,22,INE036B01022,
GAIL,EQ,364,364.15,362.05,363.05,364.15,364.65,13391,4861728.05,08-SEP-2012,486,INE129A01019,
GAL,EQ,15.9,15.9,14.5,15.45,15,15.1,6608,101206.9,08-SEP-2012,39,INE482J01013,
GALLANTT,EQ,24.3,24.5,24.15,24.2,24.2,24,5000,121480,08-SEP-2012,13,INE297H01019,
GALLISPAT,EQ,43.9,43.9,43.5,43.5,43.5,45.25,4,174.8,08-SEP-2012,4,INE528K01011,
GAMMNINFRA,EQ,12.55,12.55,12.2,12.45,12.5,12.6,11651,144433.4,08-SEP-2012,89,INE181G01025,
GAMMONIND,EQ,38.8,39.25,38.6,39.05,39.25,38.6,4064,158158.4,08-SEP-2012,50,INE259B01020,
GANDHITUBE,EQ,135.05,135.05,135,135,135,137.7,5000,675003.25,08-SEP-2012,26,INE524B01027,
GANESHHOUC,EQ,71,71,66.2,66.4,66.25,67.15,29,1989.4,08-SEP-2012,8,INE460C01014,
GARDENSILK,EQ,47.5,48,47.25,47.9,47.3,48,996,47495.55,08-SEP-2012,21,INE526A01016,
GARWALLROP,EQ,51,51.4,51,51.05,51.2,50.7,419,21495,08-SEP-2012,6,INE276A01018,
GATI,EQ,37.8,38.4,36.9,37.55,37.6,37.8,43800,1641794.4,08-SEP-2012,320,INE152B01027,
GAYAPROJ,EQ,94.6,95.75,92.5,93.8,92.6,94.6,1931,181223.8,08-SEP-2012,35,INE336H01015,
GDL,EQ,137,137,135.35,136.4,136.8,136.3,1595,217319.85,08-SEP-2012,265,INE852F01015,
GEECEE,EQ,43.5,43.5,43.5,43.5,43.5,44,2,87,08-SEP-2012,2,INE916G01016,
GEMINI,EQ,9.6,9.9,9.6,9.85,9.85,9.75,262,2570.75,08-SEP-2012,14,INE878C01033,
GENESYS,EQ,175.05,189.7,175.05,183.85,186.95,183.95,5208,959149.85,08-SEP-2012,51,INE727B01026,
GENUSPOWER,EQ,8.5,8.65,8.5,8.65,8.65,8.65,1287,11105.25,08-SEP-2012,14,INE955D01029,
GEODESIC,EQ,42.7,42.7,41.55,41.8,41.95,42.3,22673,948455.25,08-SEP-2012,270,INE371D01029,
GEOJITBNPP,EQ,18.05,18.9,18.05,18.75,18.85,18.55,27152,505619.75,08-SEP-2012,121,INE007B01023,
GEOMETRIC,EQ,108.55,113.8,107.7,111.9,113.8,108.6,339571,37875934.25,08-SEP-2012,3057,INE797A01021,
GESHIP,EQ,248,249.9,247.6,247.95,247.6,248.1,1431,355182.25,08-SEP-2012,73,INE017A01032,
GHCL,EQ,38,38.15,37.75,37.9,37.8,37.9,5982,226808.35,08-SEP-2012,59,INE539A01019,
GICHSGFIN,EQ,85.95,86.4,85.25,85.5,86,85.6,1974,169170.4,08-SEP-2012,52,INE289B01019,
GILLANDERS,EQ,59,60.5,59,60.45,60.5,59.55,302,17820.95,08-SEP-2012,14,INE047B01011,
GILLETTE,EQ,2200,2205,2200,2204.95,2205,2193.45,112,246824,08-SEP-2012,12,INE322A01010,
GINNIFILA,EQ,5.25,5.25,5.25,5.25,5.25,5.65,1000,5250,08-SEP-2012,1,INE424C01010,
GIPCL,EQ,68.75,68.8,66.2,66.6,66.6,68.05,7849,525211.35,08-SEP-2012,110,INE162A01010,
GISOLUTION,EQ,7.85,7.85,7.85,7.85,7.85,7.5,410,3218.5,08-SEP-2012,2,INE065J01016,
GITANJALI,EQ,341,352.9,340.7,351.8,352,342.4,216502,75634199.1,08-SEP-2012,1746,INE346H01014,
GLAXO,EQ,2110,2119,2095,2115.25,2119,2099.85,553,1167356.65,08-SEP-2012,130,INE159A01016,
GLENMARK,EQ,427.9,428.9,424.1,427.45,427.8,426.25,9904,4233151.5,08-SEP-2012,288,INE935A01035,
GLFL,EQ,2.6,2.6,2.6,2.6,2.6,2.55,100,260,08-SEP-2012,1,INE540A01017,
GLOBALVECT,EQ,8.7,8.95,8.1,8.2,8.2,9.05,6016,49365.95,08-SEP-2012,23,INE792H01019,
GLOBOFFS,EQ,70.6,72.8,70.6,72.25,72,71.7,78,5595.6,08-SEP-2012,12,INE446C01013,
GLOBUSSPR,EQ,113.7,116,113.2,114.85,114.1,112.3,7131,817720.9,08-SEP-2012,644,INE615I01010,
GLODYNE,EQ,90.65,90.65,88.5,90.65,90.65,86.35,267247,24154279.85,08-SEP-2012,1287,INE932G01021,
GLORY,EQ,2.4,2.5,2.4,2.5,2.5,2.45,7575,18802.5,08-SEP-2012,9,INE408H01012,
GMBREW,EQ,72.55,72.55,72.55,72.55,72.55,73.7,10,725.5,08-SEP-2012,1,INE075D01018,
GMDCLTD,EQ,188,189.75,187.95,188.7,188.1,188.05,6439,1214723.15,08-SEP-2012,168,INE131A01031,
GMRINFRA,EQ,19.6,19.8,19.55,19.65,19.7,19.65,198268,3893242.8,08-SEP-2012,1201,INE776C01039,
GNFC,EQ,77.2,77.75,76.8,77.5,77.4,76.9,6261,484376.9,08-SEP-2012,91,INE113A01013,
GOACARBON,EQ,71.45,71.5,70.4,71,71.5,71.4,1087,77207.1,08-SEP-2012,84,INE426D01013,
GODFRYPHLP,EQ,3000,3175,3000,3151.25,3150,3164.35,24,74895.1,08-SEP-2012,11,INE260B01010,
GODREJCP,EQ,664.7,669.7,659.05,665.55,664,661.15,2710,1804544.1,08-SEP-2012,126,INE102D01028,
GODREJIND,EQ,258.95,262,257.6,259.3,259.5,258.15,49839,12966684.25,08-SEP-2012,1022,INE233A01035,
GODREJPROP,EQ,523.45,523.45,517.65,521.8,522,518.65,811,423017.95,08-SEP-2012,37,INE484J01019,
GOENKA,EQ,206.65,210.45,206.5,207.8,209.5,209.1,3017,627097.25,08-SEP-2012,85,INE516K01016,
GOKEX,EQ,60.7,61.45,58.75,58.75,58.75,59.8,1022,60526.4,08-SEP-2012,11,INE887G01027,
GOKUL,EQ,45.05,45.05,41.05,43,43,43.1,118,5096.8,08-SEP-2012,8,INE020J01029,
GOLDBEES,EQ,3041.25,3058.95,3041.25,3051.65,3052.9,2998.4,14461,44133383.35,08-SEP-2012,1279,INF732E01102,
GOLDENTOBC,EQ,32.35,33.65,32.3,33.3,33.6,32.95,1916,63250.25,08-SEP-2012,39,INE973A01010,
GOLDINFRA,EQ,15.05,15.7,15.05,15.6,15.6,15.25,4799,74264.55,08-SEP-2012,44,INE260D01016,
GOLDSHARE,EQ,3045,3063,3045,3057.15,3059.9,3003.7,451,1379307.85,08-SEP-2012,105,INF789F01059,
GOLDTECH,EQ,5.95,5.95,5.95,5.95,5.95,5.8,675,4016.25,08-SEP-2012,2,INE805A01014,
GPIL,EQ,112.2,114.8,112.2,113.8,114.8,112.2,1308,148228.05,08-SEP-2012,46,INE177H01013,
GPPL,EQ,49.1,49.85,48.8,48.85,48.8,49,4646,227822.5,08-SEP-2012,32,INE517F01014,
GRANULES,EQ,198.35,211.9,198.1,207.65,211.5,197.2,138989,28531211.75,08-SEP-2012,2566,INE101D01012,
GRAPHITE,EQ,79,79.5,78.1,78.75,78.55,78.9,1691,133119.95,08-SEP-2012,32,INE371A01025,
GRASIM,EQ,2979.95,2979.95,2959.2,2971.15,2966.9,2973.8,2625,7802019,08-SEP-2012,302,INE047A01013,
GRAVITA,EQ,153,161,153,159.8,160.8,159.7,17357,2773484.3,08-SEP-2012,180,INE024L01027,
GREAVESCOT,EQ,66.65,67.7,65.95,67.15,67.4,67.5,12273,818127.45,08-SEP-2012,132,INE224A01026,
GREENPLY,EQ,190,190,189,189,189,186.25,237,44805,08-SEP-2012,4,INE461C01020,
GREENPOWER,EQ,10.35,10.5,10.05,10.4,10.3,10.35,19770,204652.8,08-SEP-2012,105,INE999K01014,
GRUH,EQ,179.65,179.7,177.25,178.65,179.25,177.7,3672,656867.8,08-SEP-2012,113,INE580B01029,
GSFC,EQ,367,368,364.8,366,365.1,365.15,1800,658923.1,08-SEP-2012,118,INE026A01017,
GSKCONS,EQ,2910.2,2974,2895.6,2963.15,2974,2910.2,877,2587249.9,08-SEP-2012,188,INE264A01014,
GSPL,EQ,76.3,76.3,75.25,75.65,75.5,75.5,57552,4351153.6,08-SEP-2012,469,INE246F01010,
GTL,EQ,24.65,24.7,24.45,24.6,24.65,24.4,45178,1110600.05,08-SEP-2012,227,INE043A01012,
GTLINFRA,EQ,6.5,6.5,6.3,6.45,6.5,6.45,66167,423901.1,08-SEP-2012,162,INE221H01019,
GTNTEX,EQ,8,8,7.2,7.2,7.2,7.9,455,3560,08-SEP-2012,5,INE302H01017,
GTOFFSHORE,EQ,91.8,92.6,91.3,91.95,91.65,91.65,19017,1749176.7,08-SEP-2012,323,INE892H01017,
GUJALKALI,EQ,124.35,125.7,123.7,125.05,125,125.9,1608,200789.3,08-SEP-2012,37,INE186A01019,
GUJAPOLLO,EQ,138.85,138.85,135.25,136.85,136.85,137.75,2133,291913.35,08-SEP-2012,326,INE826C01016,
GUJFLUORO,EQ,356,359,356,357.1,357,357.8,878,313634.7,08-SEP-2012,47,INE538A01037,
GUJNRECOKE,EQ,16.5,16.7,16.45,16.55,16.55,16.5,34441,570520.5,08-SEP-2012,209,INE110D01013,
GUJNREDVR,EQ,11.2,11.6,11.2,11.6,11.5,11.35,664,7683.9,08-SEP-2012,7,IN9110D01011,
GUJRATGAS,EQ,299,299,296.35,297.15,296.5,299.15,1803,535870.65,08-SEP-2012,76,INE374A01029,
GUJSIDHCEM,EQ,8.3,8.5,8.25,8.5,8.5,8.35,17861,151354.8,08-SEP-2012,52,INE542A01013,
GULFOILCOR,EQ,87,90,86.4,89.35,89.05,87.9,33653,3006076.65,08-SEP-2012,305,INE077F01027,
